customer_id,age,gender,city,occupation,annual_income,card_type,credit_limit,join_date
C01460,49,F,Pune,Salaried,50748.19,Platinum,500000,2022-02-12
C01461,45,F,Ahmedabad,Student,43365.71,Platinum,500000,2021-08-12
C01462,39,F,Lucknow,Salaried,44209.63,Silver,100000,2023-07-27
C01463,46,F,Jaipur,Retired,103794.71,Silver,100000,2021-04-25
C01464,37,F,Chennai,Retired,93209.12,Silver,100000,2024-02-05
C01465,30,M,Chennai,Self Employed,82788.44,Gold,250000,2020-07-21
C01466,33,F,Pune,Retired,100344.56,Gold,250000,2020-04-10
C01467,26,M,Ahmedabad,Self Employed,61857.85,Gold,250000,2021-11-16
C01468,52,F,Delhi,Salaried,56081.56,Platinum,500000,2019-11-18
C01469,24,F,Ahmedabad,Salaried,45335.03,Platinum,500000,2021-07-09
C01470,37,F,Mumbai,Business Owner,31371.84,Signature,1000000,2024-05-18
C01471,36,F,Bangalore,Salaried,34243.76,Silver,100000,2020-08-15
C01472,34,F,Delhi,Salaried,128305.87,Signature,1000000,2019-07-26
C01473,49,F,Mumbai,Self Employed,59581.28,Platinum,500000,2023-01-07
C01474,63,F,Ahmedabad,Salaried,41178.12,Gold,250000,2020-03-18
C01475,63,F,Lucknow,Salaried,98260.57,Silver,100000,2019-09-03
C01476,21,F,Pune,Student,77752.77,Silver,100000,2023-05-08
C01477,62,M,Bangalore,Student,108483.85,Gold,250000,2023-08-15
C01478,22,F,Hyderabad,Salaried,72340.22,Platinum,500000,2024-05-05
C01479,60,M,Delhi,Salaried,94486.66,Gold,250000,2022-05-18
C01480,29,F,Hyderabad,Student,38242.95,Gold,250000,2024-01-31
C01481,28,F,Kolkata,Self Employed,86468.48,Silver,100000,2022-05-21
C01482,47,M,Pune,Business Owner,101253.82,Gold,250000,2019-12-25
C01483,44,F,Delhi,Salaried,15000.0,Silver,100000,2021-02-09
C01484,42,M,Kolkata,Business Owner,88332.3,Silver,100000,2024-03-19
C01485,32,M,Bangalore,Self Employed,83838.16,Platinum,500000,2021-09-28
C01486,50,M,Ahmedabad,Business Owner,42269.28,Gold,250000,2021-03-23
C01487,52,F,Lucknow,Salaried,86985.61,Platinum,500000,2020-07-24
C01488,25,M,Jaipur,Salaried,66280.21,Platinum,500000,2021-09-25
C01489,37,M,Pune,Salaried,85323.36,Gold,250000,2021-02-02
C01490,34,M,Jaipur,Business Owner,22280.16,Silver,100000,2020-01-17
C01491,34,M,Ahmedabad,Student,53818.06,Gold,250000,2022-03-19
C01492,30,M,Delhi,Salaried,15000.0,Gold,250000,2021-11-10
C01493,62,F,Jaipur,Self Employed,51000.27,Gold,250000,2021-05-07
C01494,24,M,Pune,Self Employed,129375.35,Silver,100000,2022-06-14
C01495,53,F,Lucknow,Salaried,59191.69,Silver,100000,2022-04-13
C01496,55,M,Hyderabad,Salaried,88675.94,Silver,100000,2022-10-22
C01497,60,M,Kolkata,Business Owner,28124.2,Platinum,500000,2022-08-17
C01498,58,M,Ahmedabad,Business Owner,98267.63,Gold,250000,2022-08-11
C01499,38,F,Pune,Business Owner,88890.11,Silver,100000,2019-03-19
C01500,64,M,Mumbai,Self Employed,71907.89,Gold,250000,2022-01-05
C01501,37,M,Chennai,Salaried,48899.31,Gold,250000,2021-09-20
C01502,64,F,Kolkata,Salaried,46910.33,Signature,1000000,2021-08-17
C01503,33,F,Jaipur,Salaried,100478.12,Gold,250000,2020-01-06
C01504,23,M,Hyderabad,Self Employed,57898.61,Silver,100000,2022-04-02
C01505,38,M,Ahmedabad,Salaried,66509.17,Gold,250000,2020-04-18
C01506,21,M,Mumbai,Salaried,54987.65,Signature,1000000,2022-03-15
C01507,53,F,Chennai,Salaried,70355.88,Gold,250000,2022-09-26
C01508,51,M,Lucknow,Business Owner,40576.36,Silver,100000,2024-02-29
C01509,46,M,Mumbai,Salaried,68885.01,Silver,100000,2021-06-15
C01510,64,F,Delhi,Salaried,106757.47,Gold,250000,2023-08-13
C01511,55,M,Mumbai,Salaried,48252.88,Gold,250000,2021-03-19
C01512,44,M,Ahmedabad,Self Employed,43133.62,Gold,250000,2021-12-27
C01513,22,M,Lucknow,Salaried,81355.06,Gold,250000,2019-08-25
C01514,30,F,Chennai,Self Employed,52318.28,Silver,100000,2020-10-14
C01515,54,M,Lucknow,Salaried,15000.0,Platinum,500000,2024-04-07
C01516,28,M,Hyderabad,Salaried,65366.74,Gold,250000,2019-12-10
C01517,21,F,Hyderabad,Salaried,83854.69,Silver,100000,2023-12-23
C01518,50,F,Kolkata,Salaried,93515.41,Silver,100000,2023-09-08
C01519,55,M,Bangalore,Student,60351.73,Silver,100000,2022-09-09
C01520,22,F,Lucknow,Salaried,110115.31,Silver,100000,2024-02-10
C01521,23,M,Delhi,Self Employed,75539.47,Platinum,500000,2024-05-08
C01522,22,M,Hyderabad,Self Employed,92493.62,Silver,100000,2023-12-03
C01523,49,F,Lucknow,Self Employed,30610.94,Silver,100000,2022-11-16
C01524,44,F,Hyderabad,Business Owner,81819.26,Gold,250000,2021-01-15
C01525,22,M,Pune,Salaried,50123.68,Platinum,500000,2024-04-06
C01526,62,F,Pune,Self Employed,24210.32,Silver,100000,2022-01-19
C01527,39,M,Ahmedabad,Salaried,129417.52,Gold,250000,2023-02-02
C01528,64,M,Hyderabad,Self Employed,74826.29,Silver,100000,2021-12-30
C01529,24,M,Bangalore,Salaried,98359.35,Gold,250000,2021-09-04
C01530,44,F,Mumbai,Self Employed,53422.92,Signature,1000000,2019-01-14
C01531,46,M,Delhi,Salaried,24318.56,Platinum,500000,2021-01-16
C01532,31,M,Delhi,Student,78831.78,Signature,1000000,2019-05-22
C01533,44,M,Lucknow,Business Owner,30075.72,Platinum,500000,2023-11-01
C01534,57,M,Chennai,Business Owner,77027.32,Silver,100000,2019-11-03
C01535,64,M,Kolkata,Retired,63546.59,Platinum,500000,2021-02-11
C01536,44,M,Chennai,Salaried,116268.3,Gold,250000,2023-04-11
C01537,23,F,Hyderabad,Business Owner,55652.05,Platinum,500000,2019-10-02
C01538,29,F,Pune,Salaried,96323.46,Silver,100000,2019-05-06
C01539,64,F,Jaipur,Retired,108298.12,Gold,250000,2021-04-11
C01540,57,M,Bangalore,Salaried,72040.42,Gold,250000,2020-10-03
C01541,32,F,Jaipur,Salaried,62819.42,Silver,100000,2019-01-09
C01542,29,F,Ahmedabad,Business Owner,65686.74,Signature,1000000,2023-04-26
C01543,26,M,Jaipur,Salaried,45439.2,Gold,250000,2020-09-16
C01544,39,M,Hyderabad,Salaried,96933.61,Gold,250000,2019-07-29
C01545,56,M,Mumbai,Self Employed,31432.03,Gold,250000,2022-02-06
C01546,56,M,Delhi,Salaried,21524.61,Gold,250000,2021-08-25
C01547,40,F,Delhi,Retired,59660.16,Silver,100000,2023-04-15
C01548,25,M,Jaipur,Salaried,70370.95,Gold,250000,2023-08-27
C01549,24,F,Lucknow,Business Owner,15000.0,Gold,250000,2021-09-21
C01550,63,F,Ahmedabad,Salaried,60162.31,Silver,100000,2023-03-08
C01551,62,M,Chennai,Business Owner,79761.66,Silver,100000,2019-03-31
C01552,49,M,Bangalore,Retired,83922.98,Platinum,500000,2021-06-12
C01553,38,M,Hyderabad,Self Employed,15000.0,Gold,250000,2021-06-16
C01554,25,M,Delhi,Self Employed,111620.57,Signature,1000000,2024-03-23
C01555,61,M,Lucknow,Self Employed,94472.63,Platinum,500000,2023-09-18
C01556,32,F,Hyderabad,Business Owner,88074.2,Platinum,500000,2022-10-28
C01557,48,F,Pune,Student,75802.19,Silver,100000,2021-12-30
C01558,22,M,Kolkata,Student,71790.76,Gold,250000,2021-05-26
C01559,53,M,Kolkata,Salaried,127701.16,Signature,1000000,2022-01-31
C01560,33,M,Mumbai,Self Employed,90769.44,Silver,100000,2019-04-17
C01561,58,M,Delhi,Self Employed,83562.92,Silver,100000,2022-07-28
C01562,50,F,Pune,Retired,30291.54,Gold,250000,2019-02-03
C01563,60,M,Hyderabad,Salaried,44108.38,Silver,100000,2024-05-12
C01564,32,F,Mumbai,Self Employed,112629.56,Silver,100000,2021-02-24
C01565,36,M,Chennai,Salaried,72114.58,Silver,100000,2022-10-16
C01566,34,F,Pune,Retired,83531.95,Silver,100000,2019-09-02
C01567,36,M,Bangalore,Business Owner,15000.0,Silver,100000,2020-04-08
C01568,54,M,Mumbai,Salaried,104230.61,Silver,100000,2019-04-18
C01569,33,M,Mumbai,Retired,78392.44,Gold,250000,2022-04-24
C01570,61,F,Delhi,Retired,99582.52,Platinum,500000,2022-12-14
C01571,38,F,Delhi,Salaried,67951.15,Gold,250000,2021-11-28
C01572,52,M,Chennai,Salaried,40525.36,Silver,100000,2022-02-13
C01573,24,F,Bangalore,Salaried,72619.86,Gold,250000,2022-02-08
C01574,40,M,Lucknow,Self Employed,17264.7,Platinum,500000,2020-01-11
C01575,43,F,Lucknow,Business Owner,35336.45,Gold,250000,2024-05-22
C01576,58,F,Hyderabad,Salaried,91752.43,Gold,250000,2023-07-11
C01577,25,M,Kolkata,Student,93481.45,Platinum,500000,2019-01-15
C01578,54,M,Hyderabad,Salaried,15000.0,Gold,250000,2023-11-16
C01579,44,F,Bangalore,Salaried,21630.71,Signature,1000000,2019-05-27
C01580,59,F,Pune,Salaried,96584.14,Gold,250000,2019-12-16
C01581,37,M,Hyderabad,Self Employed,83634.67,Gold,250000,2022-04-27
C01582,57,M,Jaipur,Retired,46906.32,Signature,1000000,2024-04-30
C01583,39,F,Mumbai,Business Owner,93185.44,Platinum,500000,2022-03-01
C01584,31,M,Kolkata,Retired,93494.8,Gold,250000,2020-07-21
C01585,30,F,Pune,Salaried,49326.65,Signature,1000000,2023-06-11
C01586,47,F,Lucknow,Salaried,84030.7,Platinum,500000,2023-07-03
C01587,63,F,Delhi,Salaried,101757.67,Platinum,500000,2021-03-16
C01588,46,F,Ahmedabad,Salaried,47791.77,Gold,250000,2020-07-08
C01589,59,M,Chennai,Business Owner,64760.56,Signature,1000000,2023-10-31
C01590,54,M,Hyderabad,Business Owner,110805.04,Signature,1000000,2022-11-13
C01591,28,F,Mumbai,Student,57261.35,Silver,100000,2023-01-31
C01592,39,F,Chennai,Retired,124693.65,Signature,1000000,2021-06-08
C01593,59,F,Jaipur,Salaried,61888.86,Silver,100000,2022-06-02
C01594,44,M,Pune,Self Employed,28306.6,Gold,250000,2019-05-22
C01595,38,F,Chennai,Salaried,29918.26,Silver,100000,2021-05-25
C01596,30,M,Delhi,Business Owner,102116.99,Silver,100000,2023-03-01
C01597,43,M,Chennai,Business Owner,75504.19,Silver,100000,2020-11-24
C01598,55,M,Bangalore,Salaried,71344.07,Silver,100000,2023-12-30
C01599,35,F,Kolkata,Self Employed,42597.25,Silver,100000,2021-11-07
C01600,47,F,Ahmedabad,Salaried,69467.6,Signature,1000000,2020-04-08
C01601,33,F,Hyderabad,Salaried,76067.51,Silver,100000,2020-05-03
C01602,61,M,Chennai,Business Owner,63623.5,Gold,250000,2019-02-10
C01603,44,M,Ahmedabad,Retired,96053.33,Gold,250000,2021-09-12
C01604,64,F,Mumbai,Business Owner,127834.39,Gold,250000,2021-02-26
C01605,45,M,Chennai,Business Owner,67917.31,Silver,100000,2019-02-22
C01606,48,M,Bangalore,Retired,106397.2,Gold,250000,2021-02-02
C01607,55,M,Ahmedabad,Salaried,133629.81,Gold,250000,2020-07-13
C01608,35,F,Jaipur,Business Owner,99335.43,Silver,100000,2023-05-19
C01609,29,M,Hyderabad,Salaried,21246.36,Silver,100000,2020-03-12
C01610,60,F,Hyderabad,Business Owner,72487.36,Gold,250000,2024-06-08
C01611,37,M,Jaipur,Salaried,114533.77,Gold,250000,2021-03-29
C01612,38,M,Ahmedabad,Salaried,30556.8,Silver,100000,2019-03-06
C01613,41,M,Mumbai,Business Owner,75306.58,Platinum,500000,2021-02-25
C01614,55,M,Kolkata,Retired,80476.77,Silver,100000,2023-05-06
C01615,28,F,Pune,Self Employed,53860.64,Silver,100000,2022-12-30
C01616,27,F,Pune,Business Owner,83993.34,Gold,250000,2022-01-05
C01617,40,M,Ahmedabad,Salaried,43556.99,Gold,250000,2022-02-28
C01618,49,F,Delhi,Salaried,72709.29,Gold,250000,2020-01-04
C01619,41,F,Bangalore,Salaried,95891.82,Gold,250000,2024-04-09
C01620,21,M,Chennai,Self Employed,57833.8,Silver,100000,2022-11-15
C01621,45,F,Hyderabad,Salaried,89812.63,Silver,100000,2022-08-28
C01622,56,F,Delhi,Retired,65579.2,Silver,100000,2019-01-16
C01623,40,M,Lucknow,Self Employed,68893.33,Gold,250000,2023-11-21
C01624,25,M,Chennai,Salaried,52471.15,Gold,250000,2021-11-17
C01625,41,M,Lucknow,Student,41098.11,Gold,250000,2024-02-14
C01626,33,M,Hyderabad,Retired,15000.0,Signature,1000000,2022-09-13
C01627,34,F,Pune,Business Owner,72182.3,Silver,100000,2022-09-18
C01628,55,M,Pune,Salaried,35245.49,Platinum,500000,2022-11-25
C01629,35,M,Lucknow,Salaried,96370.42,Signature,1000000,2022-12-22
C01630,38,M,Kolkata,Self Employed,41605.28,Silver,100000,2023-10-15
C01631,63,M,Pune,Student,116983.12,Silver,100000,2019-02-02
C01632,34,F,Hyderabad,Salaried,15000.0,Signature,1000000,2024-05-22
C01633,21,F,Ahmedabad,Salaried,68464.45,Platinum,500000,2020-04-22
C01634,39,F,Pune,Self Employed,22559.34,Silver,100000,2024-03-17
C01635,43,F,Ahmedabad,Salaried,36735.51,Platinum,500000,2021-04-11
C01636,28,M,Delhi,Self Employed,76100.61,Gold,250000,2019-03-07
C01637,34,F,Ahmedabad,Salaried,62315.25,Silver,100000,2022-01-30
C01638,24,F,Hyderabad,Self Employed,108261.2,Platinum,500000,2021-07-14
C01639,53,M,Delhi,Business Owner,55877.35,Gold,250000,2023-07-18
C01640,35,M,Mumbai,Business Owner,103635.64,Silver,100000,2021-03-21
C01641,46,F,Bangalore,Student,82249.01,Gold,250000,2020-11-13
C01642,41,F,Hyderabad,Student,97500.11,Signature,1000000,2020-11-30
C01643,29,F,Jaipur,Salaried,66076.68,Signature,1000000,2022-06-03
C01644,60,M,Pune,Salaried,111193.72,Gold,250000,2019-08-12
C01645,54,F,Jaipur,Self Employed,106125.11,Gold,250000,2021-12-02
C01646,40,M,Ahmedabad,Salaried,58110.27,Signature,1000000,2022-05-01
C01647,22,M,Pune,Business Owner,37766.09,Gold,250000,2020-01-25
C01648,30,F,Chennai,Self Employed,58976.5,Silver,100000,2023-11-25
C01649,59,F,Hyderabad,Salaried,57020.87,Signature,1000000,2024-04-17
C01650,56,F,Pune,Retired,135571.92,Silver,100000,2024-04-19
C01651,28,M,Jaipur,Salaried,43028.24,Gold,250000,2020-03-05
C01652,32,F,Lucknow,Student,44102.95,Signature,1000000,2019-04-19
C01653,54,M,Kolkata,Business Owner,49474.0,Gold,250000,2021-10-01
C01654,29,M,Hyderabad,Retired,56678.69,Silver,100000,2019-06-17
C01655,60,F,Ahmedabad,Self Employed,105107.82,Gold,250000,2020-07-15
C01656,46,M,Chennai,Self Employed,53596.48,Silver,100000,2019-06-05
C01657,53,F,Ahmedabad,Salaried,101071.97,Silver,100000,2023-06-18
C01658,62,M,Lucknow,Salaried,92445.87,Platinum,500000,2019-01-13
C01659,40,M,Pune,Salaried,117297.09,Silver,100000,2023-03-10
C01660,24,M,Jaipur,Salaried,92454.66,Silver,100000,2023-05-12
C01661,61,M,Lucknow,Salaried,79378.61,Silver,100000,2021-10-19
C01662,29,M,Ahmedabad,Business Owner,95651.19,Platinum,500000,2022-06-02
C01663,26,F,Chennai,Salaried,96471.91,Gold,250000,2023-07-28
C01664,50,M,Kolkata,Student,100824.38,Platinum,500000,2024-04-06
C01665,58,M,Pune,Salaried,94944.97,Signature,1000000,2019-06-29
C01666,37,F,Kolkata,Student,93942.73,Silver,100000,2022-03-15
C01667,32,M,Kolkata,Student,113452.35,Platinum,500000,2020-01-20
C01668,39,M,Bangalore,Business Owner,90541.58,Silver,100000,2023-03-15
C01669,47,F,Mumbai,Salaried,52082.84,Gold,250000,2021-07-30
C01670,55,M,Jaipur,Self Employed,76274.31,Silver,100000,2020-02-19
C01671,29,F,Pune,Salaried,15000.0,Silver,100000,2020-06-27
C01672,56,M,Pune,Student,97235.43,Signature,1000000,2021-03-24
C01673,53,M,Lucknow,Salaried,95144.45,Silver,100000,2021-12-11
C01674,58,M,Pune,Business Owner,62275.75,Silver,100000,2021-10-03
C01675,57,M,Chennai,Self Employed,24783.23,Platinum,500000,2020-03-18
C01676,56,M,Delhi,Retired,53298.46,Gold,250000,2023-02-22
C01677,35,F,Hyderabad,Business Owner,65582.97,Signature,1000000,2024-01-20
C01678,39,F,Chennai,Salaried,92626.18,Silver,100000,2023-06-25
C01679,48,F,Chennai,Retired,56097.47,Silver,100000,2019-09-21
C01680,37,M,Mumbai,Business Owner,38045.32,Platinum,500000,2023-10-16
C01681,35,F,Pune,Self Employed,52322.39,Gold,250000,2022-10-03
C01682,61,F,Delhi,Business Owner,32397.95,Platinum,500000,2021-12-02
C01683,36,F,Mumbai,Retired,15000.0,Gold,250000,2021-04-23
C01684,54,F,Hyderabad,Business Owner,77529.9,Gold,250000,2023-05-29
C01685,35,F,Delhi,Student,15000.0,Gold,250000,2022-10-01
C01686,22,M,Lucknow,Salaried,119829.76,Platinum,500000,2023-04-12
C01687,29,M,Chennai,Salaried,38716.47,Silver,100000,2021-09-10
C01688,60,F,Hyderabad,Retired,15000.0,Platinum,500000,2021-04-30
C01689,26,F,Pune,Salaried,88403.8,Silver,100000,2022-09-27
C01690,28,M,Pune,Salaried,69024.88,Silver,100000,2023-08-09
C01691,22,F,Jaipur,Salaried,74729.04,Signature,1000000,2021-01-01
C01692,56,M,Kolkata,Student,75848.65,Gold,250000,2023-11-28
C01693,54,F,Mumbai,Self Employed,56037.16,Gold,250000,2021-05-08
C01694,46,M,Chennai,Business Owner,77833.76,Silver,100000,2022-07-17
C01695,35,F,Lucknow,Self Employed,93358.82,Silver,100000,2022-04-27
C01696,54,M,Delhi,Business Owner,36332.35,Silver,100000,2021-07-11
C01697,29,M,Bangalore,Business Owner,72143.67,Silver,100000,2022-10-25
C01698,44,M,Chennai,Salaried,60197.99,Gold,250000,2023-04-02
C01699,52,F,Jaipur,Business Owner,15000.0,Gold,250000,2019-10-27
C01700,42,F,Delhi,Self Employed,112897.83,Platinum,500000,2019-07-21
C01701,46,M,Kolkata,Salaried,87134.24,Silver,100000,2022-07-20
C01702,60,F,Hyderabad,Business Owner,48295.4,Platinum,500000,2023-09-09
C01703,57,M,Kolkata,Salaried,62112.78,Gold,250000,2023-11-20
C01704,32,M,Chennai,Self Employed,15000.0,Platinum,500000,2020-11-18
C01705,62,F,Jaipur,Self Employed,15000.0,Gold,250000,2021-10-29
C01706,29,F,Jaipur,Salaried,68054.05,Silver,100000,2021-11-10
C01707,25,M,Hyderabad,Salaried,100121.27,Silver,100000,2022-02-19
C01708,25,M,Lucknow,Business Owner,106368.13,Silver,100000,2021-09-12
C01709,54,F,Bangalore,Salaried,81058.5,Platinum,500000,2024-04-14
C01710,57,F,Kolkata,Salaried,15000.0,Platinum,500000,2020-12-15
C01711,40,M,Lucknow,Business Owner,44415.42,Gold,250000,2020-06-15
C01712,24,F,Kolkata,Retired,81659.76,Silver,100000,2019-10-28
C01713,41,F,Kolkata,Self Employed,112218.8,Silver,100000,2022-07-10
C01714,28,F,Delhi,Salaried,76966.58,Platinum,500000,2022-02-26
C01715,50,M,Jaipur,Student,105233.5,Signature,1000000,2022-08-03
C01716,31,M,Kolkata,Self Employed,105626.6,Platinum,500000,2020-12-04
C01717,52,M,Jaipur,Self Employed,156587.42,Gold,250000,2019-11-08
C01718,30,M,Mumbai,Self Employed,86460.72,Silver,100000,2021-10-13
C01719,34,F,Mumbai,Retired,67096.89,Platinum,500000,2023-03-15
C01720,41,M,Pune,Retired,106129.79,Silver,100000,2020-09-12
C01721,38,F,Bangalore,Salaried,64143.92,Gold,250000,2023-02-04
C01722,24,M,Mumbai,Student,48218.28,Silver,100000,2019-05-21
C01723,44,M,Hyderabad,Salaried,37944.38,Silver,100000,2020-05-26
C01724,44,F,Chennai,Business Owner,80362.43,Gold,250000,2021-03-20
C01725,24,M,Hyderabad,Salaried,47783.09,Gold,250000,2019-12-23
C01726,34,F,Mumbai,Business Owner,15000.0,Platinum,500000,2022-07-28
C01727,64,M,Mumbai,Business Owner,69640.08,Gold,250000,2022-03-11
C01728,38,F,Delhi,Salaried,40659.31,Silver,100000,2021-10-04
C01729,43,M,Bangalore,Salaried,121186.58,Platinum,500000,2023-01-08
C01730,52,F,Lucknow,Business Owner,17065.33,Signature,1000000,2022-07-05
C01731,62,M,Bangalore,Student,46692.73,Signature,1000000,2019-11-27
C01732,55,F,Jaipur,Salaried,35984.46,Signature,1000000,2022-06-12
C01733,45,F,Bangalore,Self Employed,118511.35,Gold,250000,2022-06-05
C01734,22,M,Lucknow,Retired,46887.26,Gold,250000,2023-05-17
C01735,58,M,Delhi,Self Employed,37339.2,Gold,250000,2020-06-17
C01736,52,F,Chennai,Salaried,86844.18,Silver,100000,2021-01-31
C01737,34,M,Lucknow,Salaried,123348.08,Gold,250000,2021-04-11
C01738,60,M,Jaipur,Salaried,89203.75,Signature,1000000,2021-03-09
C01739,26,F,Hyderabad,Salaried,103628.1,Platinum,500000,2023-02-16
C01740,35,F,Bangalore,Retired,117088.86,Gold,250000,2024-01-05
C01741,37,M,Hyderabad,Student,19381.63,Silver,100000,2019-12-01
C01742,23,M,Pune,Retired,94936.33,Signature,1000000,2020-09-10
C01743,35,F,Lucknow,Salaried,103917.74,Gold,250000,2020-06-24
C01744,43,F,Delhi,Business Owner,66830.94,Platinum,500000,2021-09-17
C01745,41,M,Hyderabad,Salaried,43033.56,Platinum,500000,2023-09-04
C01746,46,M,Pune,Business Owner,67741.04,Platinum,500000,2024-04-25
C01747,64,F,Hyderabad,Self Employed,122329.33,Signature,1000000,2022-02-17
C01748,64,M,Ahmedabad,Self Employed,89907.94,Gold,250000,2024-03-24
C01749,49,M,Delhi,Retired,103035.33,Silver,100000,2024-02-09
C01750,25,F,Delhi,Salaried,73553.12,Gold,250000,2022-03-14
C01751,42,M,Pune,Salaried,74217.46,Silver,100000,2019-02-22
C01752,52,M,Lucknow,Salaried,57406.97,Gold,250000,2022-12-22
C01753,35,M,Bangalore,Salaried,15000.0,Silver,100000,2023-08-21
C01754,29,M,Ahmedabad,Self Employed,94672.97,Gold,250000,2023-11-17
C01755,39,F,Bangalore,Business Owner,131537.41,Signature,1000000,2024-03-11
C01756,44,M,Bangalore,Retired,49185.87,Platinum,500000,2019-01-08
C01757,34,F,Bangalore,Salaried,77366.02,Silver,100000,2020-10-30
C01758,53,M,Chennai,Retired,67693.19,Gold,250000,2021-06-09
C01759,32,F,Kolkata,Salaried,100468.84,Signature,1000000,2024-03-02
C01760,41,F,Bangalore,Salaried,75623.78,Silver,100000,2019-11-03
C01761,26,F,Ahmedabad,Self Employed,92444.22,Gold,250000,2023-05-20
C01762,62,M,Kolkata,Salaried,78011.33,Gold,250000,2019-01-06
C01763,51,F,Delhi,Salaried,33989.24,Platinum,500000,2021-04-17
C01764,34,M,Jaipur,Salaried,112707.35,Silver,100000,2023-02-12
C01765,42,M,Mumbai,Salaried,88485.28,Silver,100000,2019-10-26
C01766,52,F,Mumbai,Self Employed,86697.34,Silver,100000,2022-11-19
C01767,56,M,Pune,Business Owner,45522.71,Platinum,500000,2021-05-13
C01768,37,F,Lucknow,Student,35388.81,Silver,100000,2022-02-09
C01769,44,F,Pune,Salaried,51269.87,Gold,250000,2022-08-14
C01770,29,M,Chennai,Self Employed,36379.25,Silver,100000,2021-07-03
C01771,46,F,Chennai,Business Owner,77954.92,Silver,100000,2023-10-03
C01772,21,F,Kolkata,Business Owner,50530.04,Silver,100000,2019-02-16
C01773,38,F,Kolkata,Retired,53621.14,Gold,250000,2022-01-14
C01774,47,M,Pune,Salaried,29510.51,Silver,100000,2022-10-04
C01775,40,F,Ahmedabad,Retired,54584.01,Silver,100000,2019-06-25
C01776,23,M,Hyderabad,Retired,95046.0,Silver,100000,2019-11-02
C01777,28,M,Lucknow,Salaried,42087.31,Platinum,500000,2020-09-05
C01778,21,F,Bangalore,Business Owner,38577.65,Silver,100000,2024-06-01
C01779,51,M,Kolkata,Business Owner,137226.99,Gold,250000,2022-07-09
C01780,39,F,Kolkata,Salaried,15000.0,Gold,250000,2020-12-17
C01781,26,F,Hyderabad,Retired,81698.03,Signature,1000000,2023-10-11
C01782,41,F,Ahmedabad,Salaried,72376.5,Silver,100000,2021-07-16
C01783,28,F,Kolkata,Retired,96362.03,Gold,250000,2021-04-26
C01784,50,M,Hyderabad,Salaried,23671.8,Gold,250000,2021-11-02
C01785,47,F,Mumbai,Salaried,37970.75,Gold,250000,2020-06-02
C01786,40,F,Lucknow,Salaried,40666.53,Platinum,500000,2020-12-01
C01787,40,F,Mumbai,Business Owner,47867.34,Platinum,500000,2020-10-23
C01788,63,M,Jaipur,Student,15000.0,Platinum,500000,2023-10-07
C01789,27,M,Ahmedabad,Salaried,36444.3,Gold,250000,2019-02-01
C01790,34,M,Kolkata,Student,89285.66,Silver,100000,2023-05-04
C01791,28,F,Bangalore,Business Owner,15000.0,Signature,1000000,2022-02-01
C01792,35,F,Mumbai,Student,93812.74,Silver,100000,2024-02-26
C01793,51,F,Pune,Student,65639.52,Gold,250000,2021-02-09
C01794,49,M,Mumbai,Business Owner,80421.92,Signature,1000000,2024-03-03
C01795,54,F,Pune,Self Employed,78501.34,Gold,250000,2023-03-10
C01796,31,M,Jaipur,Salaried,62384.23,Gold,250000,2020-10-02
C01797,57,M,Hyderabad,Self Employed,90011.96,Platinum,500000,2020-03-19
C01798,50,M,Pune,Self Employed,23648.31,Silver,100000,2019-08-22
C01799,55,M,Ahmedabad,Retired,53116.09,Signature,1000000,2022-02-14
C01800,58,M,Chennai,Business Owner,118135.84,Silver,100000,2021-03-15
C01801,55,M,Lucknow,Business Owner,23833.32,Silver,100000,2023-11-29
C01802,39,M,Chennai,Business Owner,64397.47,Platinum,500000,2019-01-01
C01803,51,F,Chennai,Salaried,23493.38,Signature,1000000,2021-10-18
C01804,46,M,Ahmedabad,Salaried,98122.87,Gold,250000,2019-05-28
C01805,28,F,Hyderabad,Business Owner,63921.83,Platinum,500000,2019-02-06
C01806,27,M,Chennai,Salaried,99400.13,Platinum,500000,2019-01-10
C01807,34,F,Bangalore,Self Employed,64515.93,Silver,100000,2019-09-20
C01808,41,M,Chennai,Self Employed,43831.01,Silver,100000,2019-03-26
C01809,49,M,Chennai,Student,46580.37,Gold,250000,2019-11-20
C01810,38,M,Mumbai,Salaried,62094.37,Signature,1000000,2024-01-31
C01811,57,M,Bangalore,Salaried,95271.81,Platinum,500000,2022-05-07
C01812,49,M,Kolkata,Salaried,132053.06,Silver,100000,2022-01-15
C01813,34,F,Delhi,Salaried,64876.73,Silver,100000,2021-01-07
C01814,48,M,Lucknow,Retired,43190.39,Silver,100000,2020-06-27
C01815,43,M,Bangalore,Salaried,93931.59,Platinum,500000,2022-05-11
C01816,61,M,Ahmedabad,Business Owner,30803.62,Gold,250000,2023-10-07
C01817,27,M,Kolkata,Business Owner,81216.26,Silver,100000,2021-03-14
C01818,51,M,Lucknow,Business Owner,112357.07,Platinum,500000,2022-06-03
C01819,40,F,Lucknow,Salaried,91308.96,Silver,100000,2022-04-16
C01820,50,M,Pune,Retired,69154.95,Silver,100000,2019-06-10
C01821,21,F,Delhi,Business Owner,101419.16,Gold,250000,2019-07-05
C01822,59,F,Pune,Salaried,71165.71,Gold,250000,2023-09-15
C01823,49,F,Kolkata,Student,91995.38,Gold,250000,2023-08-27
C01824,56,M,Mumbai,Self Employed,111344.28,Platinum,500000,2020-06-11
