customer_id,merchant_category,amount
C00095,Travel,126739.56999999999
C00096,Bills & Utilities,12761.7
C00096,Dining,6782.75
C00096,Electronics,101822.92
C00096,Entertainment,3999.86
C00096,Fashion,24709.03
C00096,Fuel,10389.3
C00096,Groceries,8817.09
C00096,Healthcare,49891.380000000005
C00096,Travel,204452.87
C00097,Bills & Utilities,5467.92
C00097,Dining,4516.37
C00097,Electronics,139754.16999999998
C00097,Entertainment,3623.7599999999998
C00097,Fashion,42050.29
C00097,Fuel,13032.44
C00097,Groceries,18747.03
C00097,Healthcare,22473.13
C00097,Online Shopping,48676.43
C00097,Travel,52584.09
C00098,Bills & Utilities,10246.789999999999
C00098,Dining,3729.34
C00098,Electronics,124356.46
C00098,Entertainment,3672.06
C00098,Fashion,32461.3
C00098,Fuel,4432.55
C00098,Groceries,6328.69
C00098,Healthcare,43875.85
C00098,Online Shopping,20703.09
C00098,Travel,99364.04000000001
C00099,Bills & Utilities,13151.01
C00099,Dining,6075.62
C00099,Electronics,116443.05
C00099,Entertainment,16612.32
C00099,Fashion,34549.39
C00099,Fuel,2019.57
C00099,Groceries,6279.26
C00099,Healthcare,30849.04
C00099,Online Shopping,45950.55
C00099,Travel,72511.48000000001
C00100,Bills & Utilities,12621.14
C00100,Dining,5627.48
C00100,Electronics,109901.7
C00100,Entertainment,4915.7
C00100,Fuel,10389.76
C00100,Groceries,4758.04
C00100,Healthcare,7022.73
C00100,Online Shopping,35377.369999999995
C00100,Travel,55584.31
C00101,Bills & Utilities,35341.479999999996
C00101,Dining,5161.47
C00101,Electronics,95666.24
C00101,Entertainment,4072.8900000000003
C00101,Fashion,14094.94
C00101,Fuel,6419.72
C00101,Groceries,9242.54
C00101,Healthcare,34320.45
C00101,Online Shopping,65468.99
C00101,Travel,2301.48
C00102,Bills & Utilities,8228.99
C00102,Dining,5855.830000000001
C00102,Electronics,128091.04000000001
C00102,Entertainment,3013.5299999999997
C00102,Fashion,25818.82
C00102,Fuel,7544.3099999999995
C00102,Groceries,7427.05
C00102,Healthcare,24567.61
C00102,Online Shopping,84049.32
C00102,Travel,103678.1
C00103,Bills & Utilities,10476.75
C00103,Dining,3567.11
C00103,Electronics,193896.07
C00103,Entertainment,9680.630000000001
C00103,Fashion,14330.52
C00103,Fuel,1171.49
C00103,Groceries,5526.870000000001
C00103,Healthcare,27548.37
C00103,Online Shopping,15683.6
C00103,Travel,76987.58
C00104,Bills & Utilities,11748.93
C00104,Dining,2050.19
C00104,Electronics,200448.1
C00104,Entertainment,6307.17
C00104,Fashion,45264.19
C00104,Fuel,4243.8099999999995
C00104,Groceries,8398.13
C00104,Healthcare,39707.29
C00104,Online Shopping,20182.370000000003
C00104,Travel,25839.77
C00105,Bills & Utilities,33329.05
C00105,Dining,4629.96
C00105,Electronics,170905.9
C00105,Entertainment,14555.880000000001
C00105,Fashion,13733.84
C00105,Fuel,8604.26
C00105,Groceries,10552.699999999999
C00105,Healthcare,30848.53
C00105,Online Shopping,14553.07
C00105,Travel,51303.31
C00106,Bills & Utilities,9484.92
C00106,Dining,4252.6900000000005
C00106,Entertainment,8589.07
C00106,Fashion,29001.230000000003
C00106,Fuel,3378.85
C00106,Groceries,5517.5599999999995
C00106,Healthcare,11617.04
C00106,Online Shopping,54529.76
C00106,Travel,87842.42
C00107,Bills & Utilities,12038.85
C00107,Dining,4559.39
C00107,Electronics,186839.72
C00107,Entertainment,3149.8900000000003
C00107,Fashion,29586.760000000002
C00107,Fuel,3393.1800000000003
C00107,Groceries,9135.72
C00107,Healthcare,29662.199999999997
C00107,Online Shopping,18000.010000000002
C00107,Travel,87173.54
C00108,Bills & Utilities,11240.97
C00108,Dining,3121.33
C00108,Electronics,135918.34
C00108,Entertainment,1501.46
C00108,Fashion,19329.66
C00108,Fuel,1224.66
C00108,Groceries,4265.0599999999995
C00108,Healthcare,70471.63
C00108,Online Shopping,29592.97
C00108,Travel,67516.08
C00109,Bills & Utilities,14183.16
C00109,Dining,3470.96
C00109,Electronics,51341.060000000005
C00109,Entertainment,6761.59
C00109,Fashion,14240.42
C00109,Fuel,3366.25
C00109,Groceries,254.48
C00109,Healthcare,42846.71
C00109,Online Shopping,36224.72
C00109,Travel,47869.399999999994
C00110,Bills & Utilities,23010.26
C00110,Dining,1718.15
C00110,Electronics,17208.56
C00110,Entertainment,11905.09
C00110,Fashion,22950.59
C00110,Fuel,11018.17
C00110,Groceries,2537.16
C00110,Healthcare,20072.03
C00110,Online Shopping,30175.269999999997
C00110,Travel,2188.82
C00111,Bills & Utilities,19577.55
C00111,Dining,5644.0599999999995
C00111,Electronics,40536.13
C00111,Entertainment,6908.73
C00111,Fuel,6091.139999999999
C00111,Groceries,11762.04
C00111,Healthcare,25438.32
C00111,Online Shopping,37390.81
C00111,Travel,45050.29
C00112,Bills & Utilities,17554.82
C00112,Dining,5305.62
C00112,Electronics,153498.88999999998
C00112,Entertainment,3426.15
C00112,Fashion,30328.04
C00112,Fuel,3577.5
C00112,Groceries,16076.59
C00112,Healthcare,59536.060000000005
C00112,Online Shopping,16129.470000000001
C00112,Travel,39223.08
C00113,Bills & Utilities,8356.51
C00113,Dining,527.5699999999999
C00113,Electronics,223167.77
C00113,Entertainment,9055.64
C00113,Fashion,53782.09
C00113,Fuel,6996.7
C00113,Groceries,2612.0
C00113,Healthcare,112440.29000000001
C00113,Travel,34245.78
C00114,Bills & Utilities,12844.94
C00114,Dining,5212.9400000000005
C00114,Electronics,63353.08
C00114,Entertainment,2383.8900000000003
C00114,Fashion,14157.59
C00114,Fuel,4449.28
C00114,Groceries,11935.69
C00114,Healthcare,57760.65
C00114,Online Shopping,65557.07
C00114,Travel,84275.79000000001
C00115,Bills & Utilities,4635.89
C00115,Dining,4204.83
C00115,Electronics,113751.82
C00115,Entertainment,6209.28
C00115,Fashion,41898.4
C00115,Fuel,2790.35
C00115,Groceries,11307.05
C00115,Healthcare,89151.31
C00115,Online Shopping,33413.44
C00115,Travel,97908.36
C00116,Bills & Utilities,7653.44
C00116,Dining,6467.400000000001
C00116,Electronics,104146.55
C00116,Entertainment,10199.93
C00116,Fashion,19422.06
C00116,Fuel,4642.1900000000005
C00116,Groceries,2244.6099999999997
C00116,Healthcare,12330.39
C00116,Online Shopping,36264.54
C00116,Travel,105354.34
C00117,Bills & Utilities,9881.36
C00117,Dining,5658.34
C00117,Electronics,15168.48
C00117,Entertainment,6030.78
C00117,Fashion,59687.2
C00117,Fuel,6093.7
C00117,Groceries,8122.1900000000005
C00117,Healthcare,15444.3
C00117,Online Shopping,25796.83
C00117,Travel,67091.67
C00118,Bills & Utilities,10574.6
C00118,Electronics,74171.76000000001
C00118,Entertainment,2416.3900000000003
C00118,Fashion,42857.869999999995
C00118,Fuel,6533.95
C00118,Groceries,5119.32
C00118,Healthcare,23953.370000000003
C00118,Online Shopping,40161.26
C00118,Travel,99942.19
C00119,Bills & Utilities,3774.4
C00119,Dining,6900.110000000001
C00119,Electronics,105958.55
C00119,Entertainment,7321.24
C00119,Fashion,14818.5
C00119,Fuel,4734.34
C00119,Groceries,1161.66
C00119,Healthcare,38785.22
C00119,Online Shopping,87819.06
C00119,Travel,108252.45000000001
C00120,Bills & Utilities,13462.61
C00120,Dining,4593.6
C00120,Electronics,147120.09
C00120,Entertainment,1267.56
C00120,Fashion,23421.489999999998
C00120,Fuel,7580.71
C00120,Groceries,4587.26
C00120,Healthcare,57999.66
C00120,Online Shopping,2266.23
C00120,Travel,65109.92
C00121,Bills & Utilities,21807.059999999998
C00121,Electronics,126619.36
C00121,Entertainment,579.59
C00121,Fashion,47082.11
C00121,Fuel,8311.92
C00121,Groceries,4632.62
C00121,Healthcare,30707.11
C00121,Online Shopping,59719.25
C00121,Travel,66873.65
C00122,Bills & Utilities,5743.12
C00122,Dining,4297.360000000001
C00122,Electronics,115106.61
C00122,Entertainment,4324.87
C00122,Fashion,17650.870000000003
C00122,Fuel,9169.3
C00122,Groceries,8261.82
C00122,Healthcare,28917.23
C00122,Online Shopping,24428.9
C00122,Travel,108554.82
C00123,Dining,6490.139999999999
C00123,Electronics,114375.92000000001
C00123,Entertainment,1953.5900000000001
C00123,Fashion,30814.09
C00123,Fuel,6629.23
C00123,Groceries,1170.79
C00123,Healthcare,8359.5
C00123,Online Shopping,27582.02
C00123,Travel,119128.34
C00124,Bills & Utilities,15057.27
C00124,Dining,3096.23
C00124,Electronics,157670.46
C00124,Entertainment,9231.1
C00124,Fashion,37622.97
C00124,Fuel,14031.7
C00124,Groceries,2303.23
C00124,Healthcare,19868.91
C00124,Online Shopping,33136.73
C00124,Travel,120584.56
C00125,Bills & Utilities,19768.98
C00125,Dining,3488.1500000000005
C00125,Electronics,115889.05
C00125,Entertainment,913.45
C00125,Fashion,40242.85
C00125,Fuel,16337.71
C00125,Groceries,5712.95
C00125,Healthcare,22409.510000000002
C00125,Online Shopping,112635.34
C00125,Travel,47297.25
C00126,Bills & Utilities,18214.22
C00126,Dining,10298.39
C00126,Electronics,361482.62
C00126,Entertainment,6570.18
C00126,Fashion,19521.78
C00126,Fuel,6829.97
C00126,Groceries,3052.32
C00126,Healthcare,48933.22
C00126,Online Shopping,76348.89
C00126,Travel,77075.51000000001
C00127,Bills & Utilities,23145.050000000003
C00127,Dining,3330.85
C00127,Entertainment,4117.17
C00127,Fashion,39631.39
C00127,Fuel,6422.95
C00127,Groceries,4563.42
C00127,Healthcare,25842.339999999997
C00127,Online Shopping,48688.48
C00127,Travel,20541.13
C00128,Bills & Utilities,11669.91
C00128,Dining,10683.74
C00128,Electronics,175718.39
C00128,Entertainment,10633.380000000001
C00128,Fashion,14342.21
C00128,Fuel,6993.22
C00128,Groceries,12388.55
C00128,Healthcare,56055.07
C00128,Online Shopping,62013.31
C00128,Travel,56215.509999999995
C00129,Bills & Utilities,6002.63
C00129,Dining,2073.89
C00129,Electronics,99734.78
C00129,Entertainment,10899.689999999999
C00129,Fashion,32981.159999999996
C00129,Fuel,6963.51
C00129,Groceries,10116.9
C00129,Healthcare,57692.95
C00129,Online Shopping,71057.93
C00129,Travel,127815.4
C00130,Bills & Utilities,19278.09
C00130,Dining,5333.32
C00130,Electronics,185149.6
C00130,Entertainment,2131.04
C00130,Fashion,26808.3
C00130,Fuel,13675.130000000001
C00130,Groceries,14130.2
C00130,Healthcare,5674.11
C00130,Online Shopping,31722.7
C00131,Bills & Utilities,19433.56
C00131,Dining,2340.34
C00131,Electronics,137113.15000000002
C00131,Entertainment,5832.92
C00131,Fashion,30781.13
C00131,Fuel,17289.9
C00131,Groceries,2926.24
C00131,Healthcare,22573.46
C00131,Online Shopping,34286.61
C00131,Travel,100876.02
C00132,Bills & Utilities,3259.46
C00132,Dining,2693.54
C00132,Electronics,29645.83
C00132,Entertainment,7352.47
C00132,Fashion,25037.2
C00132,Fuel,7647.26
C00132,Groceries,7143.610000000001
C00132,Healthcare,32048.36
C00132,Online Shopping,43808.22
C00132,Travel,149002.35
C00133,Bills & Utilities,21038.329999999998
C00133,Dining,5137.83
C00133,Electronics,166283.88
C00133,Fashion,27064.77
C00133,Fuel,7132.86
C00133,Groceries,11475.279999999999
C00133,Healthcare,5049.83
C00133,Online Shopping,39895.240000000005
C00133,Travel,2740.06
C00134,Bills & Utilities,18880.27
C00134,Dining,5125.06
C00134,Electronics,125528.4
C00134,Entertainment,7294.32
C00134,Fashion,20662.37
C00134,Fuel,7754.92
C00134,Groceries,5979.84
C00134,Healthcare,2501.3500000000004
C00134,Online Shopping,61409.36
C00134,Travel,49192.21
C00135,Bills & Utilities,8817.35
C00135,Dining,5157.97
C00135,Electronics,54862.55
C00135,Entertainment,5780.07
C00135,Fashion,22820.35
C00135,Fuel,4214.15
C00135,Groceries,499.81
C00135,Healthcare,34716.49
C00135,Online Shopping,27286.690000000002
C00135,Travel,153785.1
C00136,Bills & Utilities,557.91
C00136,Dining,4361.41
C00136,Electronics,91380.3
C00136,Entertainment,5206.67
C00136,Fashion,32496.659999999996
C00136,Fuel,8791.630000000001
C00136,Groceries,10323.42
C00136,Healthcare,51411.74
C00136,Online Shopping,15743.73
C00136,Travel,34760.11
C00137,Bills & Utilities,16262.1
C00137,Dining,6958.95
C00137,Electronics,132550.11
C00137,Entertainment,9150.99
C00137,Fashion,26478.96
C00137,Fuel,14831.03
C00137,Groceries,6580.12
C00137,Healthcare,44848.32
C00137,Online Shopping,34447.2
C00137,Travel,99345.4
C00138,Bills & Utilities,27442.93
C00138,Dining,6264.32
C00138,Electronics,59557.64
C00138,Entertainment,9531.61
C00138,Fashion,17461.12
C00138,Fuel,3979.7
C00138,Groceries,10501.07
C00138,Healthcare,22633.33
C00138,Online Shopping,61593.24
C00138,Travel,42899.66
C00139,Bills & Utilities,12009.08
C00139,Dining,7096.66
C00139,Electronics,55349.69
C00139,Entertainment,1185.6399999999999
C00139,Fashion,17858.13
C00139,Fuel,6734.0599999999995
C00139,Groceries,9117.21
C00139,Healthcare,47236.3
C00139,Online Shopping,23475.23
C00139,Travel,67693.87
C00140,Bills & Utilities,14427.71
C00140,Dining,9546.22
C00140,Electronics,134968.83000000002
C00140,Entertainment,4005.96
C00140,Fashion,30396.96
C00140,Fuel,9758.86
C00140,Groceries,4330.21
C00140,Healthcare,63350.55
C00140,Online Shopping,42339.54
C00140,Travel,95566.78
C00141,Bills & Utilities,6136.83
C00141,Dining,1575.3799999999997
C00141,Electronics,114956.88
C00141,Entertainment,11342.42
C00141,Fashion,75881.54
C00141,Fuel,12341.99
C00141,Groceries,1754.63
C00141,Healthcare,24736.739999999998
C00141,Online Shopping,16253.03
C00141,Travel,28653.66
C00142,Bills & Utilities,21564.05
C00142,Dining,3229.1400000000003
C00142,Electronics,45385.869999999995
C00142,Entertainment,8748.68
C00142,Fashion,51998.56
C00142,Fuel,16361.21
C00142,Groceries,10047.02
C00142,Healthcare,53042.1
C00142,Online Shopping,19414.22
C00142,Travel,18601.09
C00143,Bills & Utilities,18999.4
C00143,Electronics,193460.82
C00143,Entertainment,3545.7799999999997
C00143,Fashion,17173.41
C00143,Fuel,5216.360000000001
C00143,Groceries,5592.39
C00143,Healthcare,56632.79
C00143,Online Shopping,32924.47
C00143,Travel,96769.48
C00144,Bills & Utilities,19752.14
C00144,Dining,472.26
C00144,Entertainment,632.9
C00144,Fashion,12462.18
C00144,Fuel,10562.220000000001
C00144,Groceries,5267.3099999999995
C00144,Healthcare,10397.44
C00144,Online Shopping,4712.59
C00144,Travel,105717.1
C00145,Bills & Utilities,19260.35
C00145,Dining,2163.79
C00145,Electronics,73547.01
C00145,Entertainment,218.55
C00145,Fuel,11893.630000000001
C00145,Groceries,4210.49
C00145,Healthcare,29966.23
C00145,Online Shopping,29456.600000000002
C00145,Travel,30285.53
C00146,Bills & Utilities,33219.29
C00146,Dining,7503.17
C00146,Electronics,34603.159999999996
C00146,Entertainment,2648.72
C00146,Fashion,16439.98
C00146,Fuel,9048.51
C00146,Groceries,3684.3
C00146,Healthcare,27368.68
C00146,Online Shopping,52268.65
C00146,Travel,48104.719999999994
C00147,Bills & Utilities,16892.75
C00147,Dining,4775.91
C00147,Electronics,119446.63
C00147,Entertainment,9368.96
C00147,Fashion,26878.88
C00147,Fuel,1221.53
C00147,Groceries,10372.6
C00147,Healthcare,54844.380000000005
C00147,Online Shopping,35028.380000000005
C00147,Travel,90502.18
C00148,Bills & Utilities,10454.220000000001
C00148,Dining,3499.69
C00148,Electronics,87188.82
C00148,Entertainment,2239.08
C00148,Fashion,9942.13
C00148,Fuel,10647.1
C00148,Groceries,11704.66
C00148,Healthcare,68656.64
C00148,Online Shopping,57367.2
C00148,Travel,23863.23
C00149,Bills & Utilities,14419.720000000001
C00149,Dining,3975.2200000000003
C00149,Electronics,152095.53
C00149,Fashion,51829.72
C00149,Fuel,7313.5
C00149,Groceries,5657.24
C00149,Healthcare,33414.76
C00149,Online Shopping,24548.43
C00149,Travel,80197.20999999999
C00150,Bills & Utilities,19890.809999999998
C00150,Dining,7155.99
C00150,Electronics,81808.12
C00150,Entertainment,6207.839999999999
C00150,Fashion,3814.17
C00150,Fuel,8120.5
C00150,Groceries,5731.27
C00150,Healthcare,65005.479999999996
C00150,Online Shopping,24750.52
C00150,Travel,61634.11
C00151,Bills & Utilities,39167.65
C00151,Dining,2366.5
C00151,Electronics,76078.14
C00151,Entertainment,5299.85
C00151,Fashion,49830.89
C00151,Fuel,6371.59
C00151,Groceries,4446.21
C00151,Healthcare,15261.48
C00151,Online Shopping,44600.21
C00151,Travel,102001.46
C00152,Bills & Utilities,10556.8
C00152,Dining,4713.2
C00152,Electronics,126786.22
C00152,Entertainment,8714.9
C00152,Fashion,40879.95
C00152,Fuel,4041.85
C00152,Groceries,2028.67
C00152,Healthcare,11427.39
C00152,Online Shopping,49294.22
C00152,Travel,74880.66
C00153,Bills & Utilities,14640.09
C00153,Dining,5372.889999999999
C00153,Electronics,139630.68
C00153,Entertainment,10001.970000000001
C00153,Fashion,9224.51
C00153,Fuel,5553.93
C00153,Groceries,5676.23
C00153,Online Shopping,54115.130000000005
C00153,Travel,43070.54
C00154,Bills & Utilities,15691.539999999999
C00154,Dining,5901.73
C00154,Electronics,82016.12999999999
C00154,Entertainment,4060.54
C00154,Fashion,58753.11
C00154,Fuel,4708.6900000000005
C00154,Groceries,7280.5
C00154,Healthcare,13967.9
C00154,Online Shopping,34930.56
C00154,Travel,120470.35999999999
C00155,Bills & Utilities,2010.66
C00155,Dining,6221.66
C00155,Electronics,54280.509999999995
C00155,Entertainment,3433.66
C00155,Fashion,9819.1
C00155,Fuel,17124.78
C00155,Healthcare,49042.020000000004
C00155,Online Shopping,9859.470000000001
C00155,Travel,18757.3
C00156,Bills & Utilities,20014.07
C00156,Dining,4727.16
C00156,Entertainment,8353.36
C00156,Fashion,26807.3
C00156,Fuel,13562.01
C00156,Groceries,7869.51
C00156,Healthcare,15040.029999999999
C00156,Online Shopping,67322.35
C00156,Travel,48403.9
C00157,Bills & Utilities,17624.25
C00157,Dining,3274.7
C00157,Electronics,46774.94
C00157,Entertainment,2910.13
C00157,Fashion,18694.29
C00157,Groceries,11144.39
C00157,Healthcare,22672.66
C00157,Online Shopping,31393.800000000003
C00157,Travel,89189.18
C00158,Bills & Utilities,5716.969999999999
C00158,Dining,4892.67
C00158,Electronics,95906.37
C00158,Entertainment,1051.63
C00158,Fashion,30811.36
C00158,Fuel,7062.97
C00158,Groceries,3802.96
C00158,Healthcare,11651.81
C00158,Online Shopping,57093.29
C00158,Travel,32458.59
C00159,Bills & Utilities,23504.22
C00159,Dining,6979.200000000001
C00159,Electronics,66872.38
C00159,Entertainment,7257.0
C00159,Fashion,23646.5
C00159,Fuel,17316.87
C00159,Groceries,7865.11
C00159,Healthcare,6072.9
C00159,Online Shopping,49101.64
C00159,Travel,72347.9
C00160,Bills & Utilities,23014.61
C00160,Dining,5633.639999999999
C00160,Electronics,130891.89
C00160,Entertainment,11708.81
C00160,Fashion,3824.12
C00160,Fuel,5890.2699999999995
C00160,Groceries,2255.71
C00160,Healthcare,41051.0
C00160,Online Shopping,68335.72
C00160,Travel,115697.78
C00161,Bills & Utilities,36708.48
C00161,Dining,1377.79
C00161,Electronics,44983.73
C00161,Entertainment,8342.24
C00161,Fashion,78374.18
C00161,Fuel,2593.73
C00161,Groceries,7815.75
C00161,Healthcare,9516.59
C00161,Online Shopping,45018.83
C00161,Travel,90688.56999999999
C00162,Bills & Utilities,28125.53
C00162,Dining,2228.05
C00162,Electronics,57618.92
C00162,Entertainment,5266.469999999999
C00162,Fashion,18931.989999999998
C00162,Fuel,9908.68
C00162,Groceries,8263.28
C00162,Healthcare,60006.75
C00162,Online Shopping,25145.579999999998
C00162,Travel,38723.41
C00163,Bills & Utilities,28124.37
C00163,Dining,3151.7699999999995
C00163,Electronics,81395.75
C00163,Entertainment,9032.85
C00163,Fashion,15013.61
C00163,Fuel,3770.06
C00163,Groceries,10677.619999999999
C00163,Healthcare,21730.92
C00163,Online Shopping,36201.38
C00163,Travel,51771.11
C00164,Bills & Utilities,9048.09
C00164,Dining,3040.0
C00164,Electronics,178285.34
C00164,Entertainment,7562.7699999999995
C00164,Fashion,22398.91
C00164,Fuel,10964.05
C00164,Groceries,10863.960000000001
C00164,Healthcare,68523.27
C00164,Online Shopping,107077.87
C00164,Travel,96982.67000000001
