customer_id,age,gender,city,occupation,annual_income,card_type,credit_limit,join_date,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,avg_txn_value,total_spend,credit_utilization,clv_simple,is_outlier_spend,cluster,cluster_label,credit_risk
C00142,62,F,Chennai,Business Owner,32466.59,Platinum,500000,2020-12-07,4,45,248391.94,5,5,2,552,Loyal,5519.820888888889,248391.94,0.49678388,496783.88000000006,False,0,Mid Value,Low Risk
C00143,58,F,Pune,Self Employed,51180.68,Platinum,500000,2024-03-05,16,34,430314.9,3,2,5,325,Regular,12656.320588235294,430314.9,0.8606298,860629.8,False,1,Premium,High Risk
C00144,37,F,Hyderabad,Self Employed,107549.54,Platinum,500000,2020-09-23,2,20,169976.14,5,1,1,511,New,8498.807,169976.14,0.33995228000000005,339952.28,False,0,Mid Value,Low Risk
C00145,37,F,Hyderabad,Salaried,138354.36,Platinum,500000,2024-06-08,12,29,201002.18,3,1,1,311,Regular,6931.109655172413,201002.18,0.40200436,402004.36,False,0,Mid Value,Low Risk
C00146,42,M,Mumbai,Salaried,15000.0,Platinum,500000,2019-01-04,62,37,234889.18,1,4,1,141,Regular,6348.356216216216,234889.18,0.46977836,469778.36,False,0,Mid Value,Low Risk
C00147,31,M,Delhi,Salaried,73619.42,Platinum,500000,2019-02-10,1,44,369332.2,5,5,4,554,Champions,8393.913636363637,369332.2,0.7386644,738664.4,False,1,Premium,Medium Risk
C00148,58,M,Pune,Salaried,109362.76,Platinum,500000,2023-06-11,37,36,285562.77,1,3,2,132,Regular,7932.299166666668,285562.77,0.57112554,571125.54,False,0,Mid Value,Medium Risk
C00149,51,M,Delhi,Salaried,77680.89,Gold,250000,2021-03-31,6,37,373451.33,4,4,4,444,Champions,10093.27918918919,373451.33,1.0,746902.66,False,1,Premium,High Risk
C00150,48,M,Pune,Self Employed,99480.73,Platinum,500000,2023-05-01,11,44,284118.81,4,5,2,452,Loyal,6457.245681818182,284118.81,0.56823762,568237.62,False,0,Mid Value,Medium Risk
C00151,56,M,Bangalore,Retired,63249.82,Signature,1000000,2019-07-06,45,40,345423.98,1,4,4,144,Regular,8635.5995,345423.98,0.34542397999999996,690847.96,False,0,Mid Value,Low Risk
C00152,44,M,Lucknow,Salaried,106227.77,Signature,1000000,2019-03-10,9,31,333323.86,4,2,4,424,New,10752.38258064516,333323.86,0.33332385999999997,666647.72,False,0,Mid Value,Low Risk
C00153,40,F,Mumbai,Business Owner,78506.74,Platinum,500000,2023-03-11,3,29,287285.97000000003,5,1,2,512,New,9906.41275862069,287285.97000000003,0.5745719400000001,574571.9400000001,False,0,Mid Value,Medium Risk
C00154,22,M,Delhi,Business Owner,61581.52,Silver,100000,2020-12-13,8,38,347781.06,4,4,4,444,Champions,9152.133157894737,347781.06,1.0,695562.12,False,1,Premium,High Risk
C00155,63,F,Bangalore,Salaried,41659.28,Silver,100000,2023-03-02,25,23,170549.16,2,1,1,211,At Risk,7415.180869565217,170549.16,1.0,341098.32,False,2,Low Value,High Risk
C00156,54,M,Delhi,Salaried,139087.36,Silver,100000,2023-06-25,35,38,212099.69,1,4,1,141,Regular,5581.570789473684,212099.69,1.0,424199.38,False,2,Low Value,High Risk
C00157,30,F,Ahmedabad,Business Owner,76525.24,Silver,100000,2023-06-04,11,33,243678.34,4,2,1,421,New,7384.1921212121215,243678.34,1.0,487356.68,False,2,Low Value,High Risk
C00158,37,F,Ahmedabad,Salaried,128376.14,Gold,250000,2020-01-09,25,31,250448.62,2,2,2,222,At Risk,8078.987741935483,250448.62,1.0,500897.24,False,2,Low Value,High Risk
C00159,45,M,Lucknow,Business Owner,110645.36,Silver,100000,2023-04-11,16,40,280963.72000000003,3,4,2,342,Loyal,7024.093000000001,280963.72000000003,1.0,561927.4400000001,False,2,Low Value,High Risk
C00160,37,M,Hyderabad,Salaried,100859.28,Silver,100000,2021-09-07,4,44,408303.55,5,5,5,555,Champions,9279.626136363637,408303.55,1.0,816607.1000000001,False,1,Premium,High Risk
C00161,27,F,Chennai,Student,83399.19,Signature,1000000,2020-12-27,35,37,325419.89,1,4,3,143,Regular,8795.132162162163,325419.89,0.32541989,650839.78,False,0,Mid Value,Low Risk
C00162,38,M,Ahmedabad,Salaried,63601.83,Gold,250000,2020-09-06,10,40,254218.66,4,4,2,442,Loyal,6355.4665,254218.66,1.0,508437.32000000007,False,2,Low Value,High Risk
C00163,54,M,Ahmedabad,Business Owner,72389.74,Gold,250000,2021-09-09,5,34,260869.44,5,2,2,522,New,7672.630588235294,260869.44,1.0,521738.88,False,2,Low Value,High Risk
C00164,49,F,Lucknow,Student,100399.48,Gold,250000,2022-11-21,22,47,514746.93,2,5,5,255,Regular,10952.062340425531,514746.93,1.0,1029493.8599999999,False,1,Premium,High Risk
C00165,22,M,Delhi,Salaried,91401.99,Platinum,500000,2021-11-28,6,26,238056.07,4,1,1,411,New,9156.002692307693,238056.07,0.47611214,476112.14,False,0,Mid Value,Low Risk
C00166,64,M,Jaipur,Self Employed,71410.52,Gold,250000,2023-01-03,4,36,278568.19,5,3,2,532,Loyal,7738.005277777778,278568.19,1.0,557136.38,False,2,Low Value,High Risk
C00167,45,M,Ahmedabad,Salaried,78609.22,Platinum,500000,2023-09-09,3,42,404984.66,5,5,5,555,Champions,9642.491904761904,404984.66,0.80996932,809969.32,False,1,Premium,High Risk
C00168,24,M,Delhi,Retired,15000.0,Platinum,500000,2019-10-20,5,40,305184.96,5,4,3,543,Loyal,7629.624000000001,305184.96,0.61036992,610369.92,False,0,Mid Value,Medium Risk
C00169,35,F,Kolkata,Self Employed,15000.0,Gold,250000,2022-03-09,139,23,185633.15,1,1,1,111,At Risk,8071.00652173913,185633.15,0.7425326,371266.3,False,3,High Value,Medium Risk
C00170,63,F,Ahmedabad,Business Owner,33778.13,Gold,250000,2021-03-17,14,42,431864.13,3,5,5,355,Loyal,10282.479285714286,431864.13,1.0,863728.26,False,1,Premium,High Risk
C00171,33,F,Lucknow,Salaried,65524.33,Platinum,500000,2022-08-26,3,41,393164.86,5,5,5,555,Champions,9589.386829268293,393164.86,0.78632972,786329.72,False,1,Premium,Medium Risk
C00172,46,F,Pune,Student,50217.6,Silver,100000,2020-05-20,42,31,283359.3,1,2,2,122,At Risk,9140.62258064516,283359.3,1.0,566718.6,False,3,High Value,High Risk
C00173,43,F,Bangalore,Salaried,112615.13,Gold,250000,2019-08-04,27,35,243415.33,2,3,1,231,Regular,6954.723714285714,243415.33,0.9736613199999999,486830.66,False,2,Low Value,High Risk
C00174,45,F,Jaipur,Salaried,52877.61,Gold,250000,2024-04-17,7,32,323681.6,4,2,3,423,New,10115.05,323681.6,1.0,647363.2,False,2,Low Value,High Risk
C00175,48,F,Ahmedabad,Retired,51861.17,Platinum,500000,2019-06-19,20,38,334472.99,2,4,4,244,Regular,8801.920789473685,334472.99,0.6689459799999999,668945.98,False,0,Mid Value,Medium Risk
C00176,31,M,Pune,Salaried,69071.48,Silver,100000,2021-09-10,12,21,86611.59,3,1,1,311,Regular,4124.361428571428,86611.59,0.8661158999999999,173223.18,False,2,Low Value,High Risk
C00177,25,F,Kolkata,Retired,71367.76,Signature,1000000,2023-09-08,4,29,260328.87,5,1,2,512,New,8976.857586206896,260328.87,0.26032887,520657.73999999993,False,0,Mid Value,Low Risk
C00178,60,F,Lucknow,Business Owner,51070.24,Platinum,500000,2019-11-14,38,36,413157.89,1,3,5,135,Regular,11476.608055555556,413157.89,0.82631578,826315.78,False,1,Premium,High Risk
C00179,60,M,Ahmedabad,Salaried,90456.74,Silver,100000,2022-07-09,14,32,225115.02,3,2,1,321,Regular,7034.844375,225115.02,1.0,450230.04,False,2,Low Value,High Risk
C00180,61,F,Lucknow,Salaried,125401.22,Silver,100000,2020-07-10,22,37,555294.71,2,4,5,245,Regular,15007.965135135135,555294.71,1.0,1110589.42,True,1,Premium,High Risk
C00181,47,M,Hyderabad,Salaried,50524.26,Platinum,500000,2021-04-05,9,29,193794.93,4,1,1,411,New,6682.583793103448,193794.93,0.38758986,387589.86,False,0,Mid Value,Low Risk
C00182,52,F,Mumbai,Student,84416.86,Silver,100000,2023-08-21,4,37,294939.63,5,4,3,543,Loyal,7971.3413513513515,294939.63,1.0,589879.26,False,2,Low Value,High Risk
C00183,34,F,Delhi,Business Owner,45676.72,Silver,100000,2023-03-29,3,43,363312.04000000004,5,5,4,554,Champions,8449.117209302327,363312.04000000004,1.0,726624.0800000001,False,1,Premium,High Risk
C00184,60,M,Bangalore,Salaried,95867.89,Silver,100000,2020-11-30,6,27,321030.7,4,1,3,413,New,11890.025925925926,321030.7,1.0,642061.4,False,2,Low Value,High Risk
C00185,39,M,Kolkata,Salaried,77481.51,Signature,1000000,2024-01-29,13,40,383635.64,3,4,4,344,Loyal,9590.891,383635.64,0.38363564,767271.28,False,0,Mid Value,Low Risk
C00186,24,M,Delhi,Self Employed,117323.6,Silver,100000,2020-04-28,7,40,406350.0,4,4,5,445,Champions,10158.75,406350.0,1.0,812700.0,False,1,Premium,High Risk
C00187,37,F,Chennai,Business Owner,15701.23,Gold,250000,2019-07-29,2,33,291648.09,5,2,3,523,New,8837.82090909091,291648.09,1.0,583296.18,False,2,Low Value,High Risk
C00188,32,F,Bangalore,Salaried,98950.45,Silver,100000,2021-06-25,39,43,401907.94,1,5,5,155,Regular,9346.696279069767,401907.94,1.0,803815.88,False,1,Premium,High Risk
C00189,43,M,Hyderabad,Business Owner,18970.19,Signature,1000000,2022-01-27,9,38,302265.64,4,4,3,443,Loyal,7954.3589473684215,302265.64,0.30226564,604531.28,False,0,Mid Value,Low Risk
C00190,49,F,Chennai,Self Employed,57805.21,Gold,250000,2021-06-02,36,39,302902.99,1,4,3,143,Regular,7766.743333333333,302902.99,1.0,605805.98,False,2,Low Value,High Risk
C00191,47,M,Bangalore,Salaried,15000.0,Silver,100000,2021-07-22,7,38,324277.79000000004,4,4,3,443,Loyal,8533.62605263158,324277.79000000004,1.0,648555.5800000001,False,2,Low Value,High Risk
C00192,45,F,Ahmedabad,Salaried,52999.92,Platinum,500000,2023-12-15,30,42,433524.43,2,5,5,255,Regular,10322.010238095238,433524.43,0.86704886,867048.86,False,1,Premium,High Risk
C00193,45,M,Hyderabad,Business Owner,80281.76,Platinum,500000,2023-09-06,46,31,192125.63999999998,1,2,1,121,At Risk,6197.60129032258,192125.63999999998,0.38425128,384251.27999999997,False,0,Mid Value,Low Risk
C00194,64,F,Chennai,Self Employed,83702.6,Silver,100000,2024-01-26,11,31,413760.05,4,2,5,425,New,13347.098387096774,413760.05,1.0,827520.1,False,1,Premium,High Risk
C00195,45,M,Pune,Business Owner,27216.23,Gold,250000,2024-05-21,5,29,248924.5,5,1,2,512,New,8583.603448275862,248924.5,0.995698,497849.0,False,2,Low Value,High Risk
C00196,22,F,Delhi,Salaried,88184.95,Platinum,500000,2020-01-30,29,36,224366.51,2,3,1,231,Regular,6232.4030555555555,224366.51,0.44873302000000004,448733.02,False,0,Mid Value,Low Risk
C00197,38,M,Jaipur,Student,41889.34,Signature,1000000,2019-06-15,9,23,125846.47,4,1,1,411,New,5471.585652173913,125846.47,0.12584647,251692.94,False,0,Mid Value,Low Risk
C00198,58,M,Ahmedabad,Salaried,118564.06,Signature,1000000,2021-02-17,13,34,378386.06,3,3,4,334,Loyal,11129.001764705883,378386.06,0.37838606,756772.12,False,0,Mid Value,Low Risk
C00199,32,F,Mumbai,Salaried,142060.79,Platinum,500000,2020-12-14,32,30,220208.46,2,1,1,211,At Risk,7340.282,220208.46,0.44041692,440416.92,False,0,Mid Value,Low Risk
C00200,22,M,Delhi,Student,69321.91,Gold,250000,2023-11-04,34,35,261812.91999999998,2,3,2,232,Regular,7480.369142857143,261812.91999999998,1.0,523625.84,False,2,Low Value,High Risk
C00201,46,F,Mumbai,Salaried,39951.4,Gold,250000,2023-09-06,97,41,364593.61,1,5,4,154,Regular,8892.527073170731,364593.61,1.0,729187.22,False,3,High Value,High Risk
C00202,64,M,Pune,Business Owner,61566.99,Silver,100000,2024-06-17,38,44,442320.19,1,5,5,155,Regular,10052.73159090909,442320.19,1.0,884640.3799999999,False,1,Premium,High Risk
C00203,29,F,Chennai,Salaried,71788.91,Platinum,500000,2022-07-11,3,34,195208.05,5,3,1,531,Loyal,5741.413235294117,195208.05,0.3904161,390416.1,False,0,Mid Value,Low Risk
C00204,27,M,Lucknow,Self Employed,50591.9,Gold,250000,2019-07-27,6,41,319972.85,4,5,3,453,Loyal,7804.215853658536,319972.85,1.0,639945.7,False,2,Low Value,High Risk
C00205,23,M,Bangalore,Salaried,120569.45,Gold,250000,2023-03-28,18,34,245287.44,3,3,2,332,Loyal,7214.336470588235,245287.44,0.98114976,490574.88,False,2,Low Value,High Risk
C00206,56,F,Hyderabad,Salaried,56191.14,Platinum,500000,2023-10-23,21,30,335596.92,2,1,4,214,At Risk,11186.564,335596.92,0.6711938399999999,671193.84,False,0,Mid Value,Medium Risk
C00207,64,M,Bangalore,Salaried,121826.3,Silver,100000,2022-10-07,55,35,396358.85,1,3,5,135,Regular,11324.538571428571,396358.85,1.0,792717.7,False,3,High Value,High Risk
C00208,55,M,Delhi,Student,83089.71,Silver,100000,2024-05-27,1,41,436714.45,5,5,5,555,Champions,10651.571951219512,436714.45,1.0,873428.9,False,1,Premium,High Risk
C00209,50,M,Chennai,Business Owner,67247.22,Platinum,500000,2021-03-15,59,34,155244.63,1,3,1,131,Regular,4566.018529411765,155244.63,0.31048926,310489.26,False,0,Mid Value,Low Risk
C00210,52,F,Chennai,Student,85083.69,Gold,250000,2022-06-27,40,44,349810.43,1,5,4,154,Regular,7950.237045454545,349810.43,1.0,699620.86,False,1,Premium,High Risk
C00211,54,F,Bangalore,Business Owner,87993.52,Signature,1000000,2019-07-05,16,28,279800.17,3,1,2,312,Regular,9992.863214285713,279800.17,0.27980016999999996,559600.34,False,0,Mid Value,Low Risk
C00212,60,M,Ahmedabad,Salaried,104006.4,Platinum,500000,2023-10-27,2,29,363867.49,5,1,4,514,New,12547.154827586206,363867.49,0.72773498,727734.98,False,1,Premium,Medium Risk
C00213,50,M,Pune,Business Owner,53490.85,Signature,1000000,2020-01-10,4,30,242731.58,5,1,1,511,New,8091.0526666666665,242731.58,0.24273157999999997,485463.16,False,0,Mid Value,Low Risk
C00214,34,F,Pune,Self Employed,49851.3,Gold,250000,2022-01-12,11,30,258159.98,4,1,2,412,New,8605.332666666667,258159.98,1.0,516319.96,False,2,Low Value,High Risk
C00215,45,M,Hyderabad,Business Owner,31159.56,Platinum,500000,2024-05-29,34,27,196948.26,2,1,1,211,At Risk,7294.38,196948.26,0.39389652,393896.52,False,0,Mid Value,Low Risk
C00216,31,M,Lucknow,Salaried,104824.8,Platinum,500000,2020-09-21,8,29,364108.04000000004,4,1,4,414,New,12555.449655172415,364108.04000000004,0.72821608,728216.0800000001,False,1,Premium,Medium Risk
C00217,32,F,Jaipur,Salaried,62222.49,Silver,100000,2023-09-03,16,29,274176.81,3,1,2,312,Regular,9454.37275862069,274176.81,1.0,548353.62,False,2,Low Value,High Risk
C00218,40,F,Kolkata,Business Owner,107010.61,Gold,250000,2022-02-04,34,39,348635.21,2,4,4,244,Regular,8939.364358974359,348635.21,1.0,697270.4199999999,False,1,Premium,High Risk
C00219,64,M,Mumbai,Retired,102843.51,Gold,250000,2022-06-28,17,21,148711.6,3,1,1,311,Regular,7081.504761904762,148711.6,0.5948464,297423.2,False,0,Mid Value,Medium Risk
C00220,29,M,Delhi,Salaried,65163.75,Gold,250000,2021-11-09,5,37,312908.25,5,4,3,543,Loyal,8456.97972972973,312908.25,1.0,625816.5,False,2,Low Value,High Risk
C00221,26,F,Ahmedabad,Self Employed,75728.13,Gold,250000,2019-10-03,26,39,272245.62,2,4,2,242,Regular,6980.656923076923,272245.62,1.0,544491.24,False,2,Low Value,High Risk
C00222,54,F,Ahmedabad,Business Owner,43163.1,Silver,100000,2023-12-26,10,30,195817.62,4,1,1,411,New,6527.254,195817.62,1.0,391635.24,False,2,Low Value,High Risk
C00223,43,M,Mumbai,Salaried,43865.99,Silver,100000,2024-01-11,15,46,316791.16,3,5,3,353,Loyal,6886.764347826086,316791.16,1.0,633582.32,False,2,Low Value,High Risk
C00224,28,F,Pune,Student,82101.7,Signature,1000000,2019-05-09,5,35,368027.48,5,3,4,534,Loyal,10515.070857142857,368027.48,0.36802747999999996,736054.96,False,0,Mid Value,Low Risk
C00225,42,F,Mumbai,Salaried,94155.78,Signature,1000000,2020-03-02,52,26,304484.81,1,1,3,113,At Risk,11710.95423076923,304484.81,0.30448481,608969.62,False,0,Mid Value,Low Risk
C00226,46,F,Ahmedabad,Self Employed,33430.82,Platinum,500000,2021-01-13,12,35,327823.24,3,3,3,333,Loyal,9366.378285714285,327823.24,0.65564648,655646.48,False,0,Mid Value,Medium Risk
C00227,24,F,Jaipur,Salaried,37700.18,Gold,250000,2021-12-12,11,34,255663.02,4,3,2,432,Loyal,7519.500588235293,255663.02,1.0,511326.04,False,2,Low Value,High Risk
C00228,48,M,Jaipur,Student,90052.24,Silver,100000,2020-12-04,18,39,277204.7,3,4,2,342,Loyal,7107.8128205128205,277204.7,1.0,554409.4,False,2,Low Value,High Risk
C00229,45,M,Mumbai,Salaried,79640.72,Gold,250000,2020-05-03,4,38,401921.85,5,4,5,545,Champions,10576.890789473684,401921.85,1.0,803843.7,False,1,Premium,High Risk
C00230,24,F,Jaipur,Salaried,82657.62,Gold,250000,2023-01-17,20,26,326863.13,2,1,3,213,At Risk,12571.658846153847,326863.13,1.0,653726.26,False,1,Premium,High Risk
C00231,31,M,Lucknow,Salaried,25927.61,Gold,250000,2020-12-25,16,27,203742.93,3,1,1,311,Regular,7546.0344444444445,203742.93,0.81497172,407485.86,False,2,Low Value,High Risk
C00232,41,M,Delhi,Business Owner,43025.15,Gold,250000,2020-08-27,7,34,218209.27,4,3,1,431,Loyal,6417.919705882353,218209.27,0.8728370799999999,436418.54,False,2,Low Value,High Risk
C00233,55,M,Kolkata,Student,119260.45,Gold,250000,2021-07-30,4,35,308275.19,5,3,3,533,Loyal,8807.862571428572,308275.19,1.0,616550.38,False,2,Low Value,High Risk
C00234,22,F,Jaipur,Salaried,100294.51,Gold,250000,2020-09-20,14,35,287626.05,3,3,2,332,Loyal,8217.887142857142,287626.05,1.0,575252.1,False,2,Low Value,High Risk
C00235,54,F,Pune,Self Employed,21079.8,Gold,250000,2019-02-12,23,39,407143.85,2,4,5,245,Regular,10439.585897435896,407143.85,1.0,814287.7,False,1,Premium,High Risk
C00236,64,F,Hyderabad,Student,75129.13,Signature,1000000,2021-10-01,63,31,289200.66,1,2,2,122,At Risk,9329.053548387095,289200.66,0.28920066,578401.32,False,0,Mid Value,Low Risk
C00237,35,M,Bangalore,Salaried,73126.03,Silver,100000,2021-02-27,4,36,287152.22000000003,5,3,2,532,Loyal,7976.450555555556,287152.22000000003,1.0,574304.4400000001,False,2,Low Value,High Risk
C00238,24,F,Bangalore,Business Owner,68122.21,Silver,100000,2023-05-07,36,37,411724.43,1,4,5,145,Regular,11127.687297297298,411724.43,1.0,823448.86,False,1,Premium,High Risk
C00239,62,F,Hyderabad,Self Employed,115435.53,Silver,100000,2020-10-05,2,36,452558.39,5,3,5,535,Loyal,12571.066388888888,452558.39,1.0,905116.78,False,1,Premium,High Risk
C00240,30,F,Ahmedabad,Self Employed,93192.5,Platinum,500000,2019-06-08,5,36,321186.73,5,3,3,533,Loyal,8921.85361111111,321186.73,0.64237346,642373.46,False,0,Mid Value,Medium Risk
C00241,62,F,Ahmedabad,Business Owner,65684.63,Silver,100000,2024-01-20,9,33,299158.02,4,2,3,423,New,9065.394545454546,299158.02,1.0,598316.04,False,2,Low Value,High Risk
C00242,33,M,Jaipur,Self Employed,93886.26,Gold,250000,2022-02-15,169,34,428367.77,1,3,5,135,Regular,12599.05205882353,428367.77,1.0,856735.54,False,3,High Value,High Risk
C00243,35,F,Delhi,Salaried,27921.84,Platinum,500000,2020-08-06,24,39,329837.01,2,4,3,243,Regular,8457.35923076923,329837.01,0.65967402,659674.02,False,0,Mid Value,Medium Risk
C00244,57,F,Hyderabad,Self Employed,122487.3,Silver,100000,2020-10-25,2,33,232763.0,5,2,1,521,New,7053.424242424242,232763.0,1.0,465526.0,False,2,Low Value,High Risk
C00245,38,M,Bangalore,Student,52967.35,Gold,250000,2020-08-03,2,40,281993.76,5,4,2,542,Loyal,7049.844,281993.76,1.0,563987.52,False,2,Low Value,High Risk
C00246,53,M,Bangalore,Business Owner,82965.78,Silver,100000,2020-10-23,1,36,360850.87,5,3,4,534,Loyal,10023.635277777777,360850.87,1.0,721701.74,False,1,Premium,High Risk
C00247,52,M,Mumbai,Salaried,30207.38,Gold,250000,2020-03-16,14,45,526895.08,3,5,5,355,Loyal,11708.779555555555,526895.08,1.0,1053790.16,False,1,Premium,High Risk
C00248,27,M,Hyderabad,Self Employed,92581.06,Gold,250000,2024-02-02,18,33,312820.52999999997,3,2,3,323,Regular,9479.41,312820.52999999997,1.0,625641.0599999999,False,2,Low Value,High Risk
C00249,31,F,Chennai,Salaried,79080.56,Gold,250000,2022-04-05,17,47,313421.91,3,5,3,353,Loyal,6668.551276595744,313421.91,1.0,626843.82,False,2,Low Value,High Risk
C00250,53,M,Pune,Salaried,53975.55,Gold,250000,2019-03-14,14,33,226085.02,3,2,1,321,Regular,6851.061212121212,226085.02,0.90434008,452170.04,False,2,Low Value,High Risk
C00251,24,M,Kolkata,Salaried,107156.5,Gold,250000,2020-03-03,68,29,176786.42,1,1,1,111,At Risk,6096.083448275863,176786.42,0.70714568,353572.84,False,3,High Value,Medium Risk
C00252,28,M,Lucknow,Salaried,63552.02,Gold,250000,2021-10-10,32,30,181610.74,2,1,1,211,At Risk,6053.691333333333,181610.74,0.72644296,363221.48,False,2,Low Value,Medium Risk
C00253,26,F,Chennai,Salaried,65694.63,Gold,250000,2024-01-01,16,40,383127.51,3,4,4,344,Loyal,9578.187750000001,383127.51,1.0,766255.02,False,1,Premium,High Risk
C00254,64,M,Jaipur,Salaried,54140.14,Silver,100000,2020-03-28,12,37,273217.79,3,4,2,342,Loyal,7384.264594594594,273217.79,1.0,546435.58,False,2,Low Value,High Risk
C00255,62,M,Ahmedabad,Self Employed,66663.22,Platinum,500000,2020-10-18,18,38,382218.41,3,4,4,344,Loyal,10058.379210526315,382218.41,0.7644368199999999,764436.82,False,1,Premium,Medium Risk
C00256,36,M,Ahmedabad,Salaried,42882.77,Gold,250000,2022-07-26,53,28,384427.31,1,1,4,114,At Risk,13729.546785714285,384427.31,1.0,768854.62,False,3,High Value,High Risk
C00257,40,M,Pune,Salaried,72189.9,Platinum,500000,2019-05-29,7,34,301091.17,4,3,3,433,Loyal,8855.622647058823,301091.17,0.6021823399999999,602182.34,False,0,Mid Value,Medium Risk
C00258,59,F,Pune,Salaried,93402.35,Platinum,500000,2021-10-09,14,28,267233.04,3,1,2,312,Regular,9544.037142857142,267233.04,0.53446608,534466.08,False,0,Mid Value,Medium Risk
C00259,34,M,Jaipur,Business Owner,61275.82,Silver,100000,2019-12-27,3,36,319360.2,5,3,3,533,Loyal,8871.116666666667,319360.2,1.0,638720.4,False,2,Low Value,High Risk
C00260,31,M,Chennai,Student,57765.31,Platinum,500000,2023-09-22,9,42,573659.19,4,5,5,455,Champions,13658.552142857141,573659.19,1.0,1147318.38,True,1,Premium,High Risk
