transaction_id,customer_id,merchant_id,merchant_category,transaction_date,amount
T0000459,C00013,M0129,Entertainment,2024-10-23,864.42
T0000460,C00013,M0141,Online Shopping,2024-10-07,8088.39
T0000461,C00013,M0114,Healthcare,2025-05-21,5615.8
T0000462,C00013,M0048,Travel,2025-07-23,25782.91
T0000463,C00013,M0037,Fuel,2024-02-24,713.86
T0000464,C00013,M0119,Healthcare,2024-03-25,2885.87
T0000465,C00013,M0067,Electronics,2024-02-02,40384.2
T0000466,C00013,M0072,Electronics,2024-11-15,56827.74
T0000467,C00013,M0062,Electronics,2024-11-01,58295.22
T0000468,C00013,M0051,Travel,2025-09-01,3585.54
T0000469,C00013,M0035,Fuel,2025-03-13,3612.94
T0000470,C00013,M0061,Electronics,2025-06-28,46031.55
T0000471,C00013,M0045,Fuel,2024-04-11,1936.07
T0000472,C00014,M0130,Entertainment,2024-10-31,1939.53
T0000473,C00014,M0008,Groceries,2024-08-24,2662.36
T0000474,C00014,M0048,Travel,2025-05-01,24413.99
T0000475,C00014,M0077,Fashion,2025-04-23,12048.81
T0000476,C00014,M0136,Online Shopping,2025-04-30,4662.96
T0000477,C00014,M0066,Electronics,2024-06-06,21940.47
T0000478,C00014,M0119,Healthcare,2025-12-25,13865.41
T0000479,C00014,M0068,Electronics,2025-01-21,11157.89
T0000480,C00014,M0055,Travel,2025-11-29,8321.78
T0000481,C00014,M0128,Entertainment,2025-03-28,2877.36
T0000482,C00014,M0147,Online Shopping,2025-08-04,8286.69
T0000483,C00014,M0068,Electronics,2025-11-23,46600.0
T0000484,C00014,M0026,Dining,2024-01-07,2163.24
T0000485,C00014,M0005,Groceries,2024-03-06,2881.29
T0000486,C00014,M0145,Online Shopping,2024-11-13,17788.77
T0000487,C00014,M0134,Entertainment,2025-09-20,2324.12
T0000488,C00014,M0036,Fuel,2024-09-21,1773.41
T0000489,C00014,M0109,Healthcare,2024-03-10,17132.26
T0000490,C00014,M0032,Fuel,2025-11-07,2697.15
T0000491,C00014,M0133,Entertainment,2025-01-19,2204.21
T0000492,C00014,M0068,Electronics,2025-01-09,1679.74
T0000493,C00014,M0084,Fashion,2024-11-21,2894.66
T0000494,C00014,M0045,Fuel,2024-05-09,1072.48
T0000495,C00014,M0052,Travel,2025-07-05,5177.85
T0000496,C00014,M0112,Healthcare,2025-02-07,5168.83
T0000497,C00014,M0003,Groceries,2024-03-15,1622.61
T0000498,C00014,M0045,Fuel,2024-07-18,2268.97
T0000499,C00014,M0036,Fuel,2025-11-11,3821.89
T0000500,C00014,M0132,Entertainment,2024-02-21,581.89
T0000501,C00014,M0008,Groceries,2025-09-23,1510.91
T0000502,C00014,M0068,Electronics,2025-02-16,59859.39
T0000503,C00014,M0058,Travel,2025-03-09,30279.58
T0000504,C00014,M0047,Travel,2025-05-05,33232.86
T0000505,C00014,M0043,Fuel,2025-12-20,1301.0
T0000506,C00014,M0116,Healthcare,2025-10-04,5849.13
T0000507,C00014,M0125,Entertainment,2025-10-14,2245.9
T0000508,C00014,M0036,Fuel,2025-04-20,908.84
T0000509,C00014,M0083,Fashion,2024-02-21,4529.47
T0000510,C00014,M0114,Healthcare,2025-04-04,13469.71
T0000511,C00015,M0092,Bills & Utilities,2024-04-07,4797.13
T0000512,C00015,M0063,Electronics,2025-03-30,24829.34
T0000513,C00015,M0124,Entertainment,2025-12-07,2886.75
T0000514,C00015,M0056,Travel,2024-01-03,20283.01
T0000515,C00015,M0030,Dining,2025-11-09,483.35
T0000516,C00015,M0036,Fuel,2025-03-12,3801.83
T0000517,C00015,M0129,Entertainment,2024-01-19,2975.55
T0000518,C00015,M0036,Fuel,2025-05-09,1491.68
T0000519,C00015,M0078,Fashion,2025-11-05,7232.86
T0000520,C00015,M0104,Bills & Utilities,2025-08-12,2341.94
T0000521,C00015,M0147,Online Shopping,2025-10-31,6874.32
T0000522,C00015,M0128,Entertainment,2025-04-23,2573.09
T0000523,C00015,M0052,Travel,2025-03-13,27187.83
T0000524,C00015,M0055,Travel,2025-06-12,5944.97
T0000525,C00015,M0090,Fashion,2024-03-17,11921.78
T0000526,C00015,M0113,Healthcare,2024-07-18,9188.12
T0000527,C00015,M0003,Groceries,2025-06-13,858.83
T0000528,C00015,M0016,Dining,2025-05-20,598.5
T0000529,C00015,M0023,Dining,2025-01-19,1298.06
T0000530,C00015,M0119,Healthcare,2024-05-10,10243.35
T0000531,C00015,M0129,Entertainment,2024-03-01,1129.9
T0000532,C00015,M0044,Fuel,2024-02-06,2460.37
T0000533,C00015,M0039,Fuel,2025-11-25,3916.33
T0000534,C00015,M0020,Dining,2025-07-11,596.59
T0000535,C00015,M0019,Dining,2024-08-21,645.3
T0000536,C00015,M0099,Bills & Utilities,2025-07-26,4828.4
T0000537,C00015,M0013,Groceries,2024-02-27,239.15
T0000538,C00015,M0094,Bills & Utilities,2024-03-07,4110.98
T0000539,C00015,M0130,Entertainment,2024-08-25,1755.1
T0000540,C00015,M0089,Fashion,2024-11-30,1879.88
T0000541,C00015,M0089,Fashion,2025-09-19,8028.37
T0000542,C00016,M0031,Fuel,2025-03-23,3165.07
T0000543,C00016,M0105,Bills & Utilities,2024-06-24,2772.77
T0000544,C00016,M0067,Electronics,2025-09-09,4534.38
T0000545,C00016,M0114,Healthcare,2024-01-18,14605.77
T0000546,C00016,M0111,Healthcare,2025-12-02,9747.02
T0000547,C00016,M0138,Online Shopping,2024-02-11,18909.83
T0000548,C00016,M0071,Electronics,2025-05-08,57773.85
T0000549,C00016,M0027,Dining,2024-01-04,242.49
T0000550,C00016,M0014,Groceries,2025-12-14,728.47
T0000551,C00016,M0008,Groceries,2024-07-23,477.93
T0000552,C00016,M0031,Fuel,2025-09-15,3639.97
T0000553,C00016,M0132,Entertainment,2024-06-07,1157.22
T0000554,C00016,M0026,Dining,2024-11-01,895.87
T0000555,C00016,M0066,Electronics,2024-01-19,53919.14
T0000556,C00016,M0063,Electronics,2025-02-02,4007.35
T0000557,C00016,M0050,Travel,2024-07-21,37069.18
T0000558,C00016,M0097,Bills & Utilities,2025-10-08,1298.2
T0000559,C00016,M0078,Fashion,2024-04-11,3175.07
T0000560,C00016,M0004,Groceries,2024-10-17,2095.71
T0000561,C00016,M0046,Travel,2024-10-11,14805.36
T0000562,C00016,M0085,Fashion,2024-05-13,12267.52
T0000563,C00016,M0133,Entertainment,2025-10-24,1028.38
T0000564,C00016,M0103,Bills & Utilities,2024-08-23,7003.18
T0000565,C00016,M0072,Electronics,2025-10-04,57243.31
T0000566,C00016,M0132,Entertainment,2025-09-10,1328.61
T0000567,C00016,M0130,Entertainment,2025-06-01,2975.86
T0000568,C00016,M0105,Bills & Utilities,2024-01-27,1694.18
T0000569,C00016,M0064,Electronics,2024-03-24,5912.98
T0000570,C00016,M0026,Dining,2025-09-05,2347.46
T0000571,C00016,M0146,Online Shopping,2024-11-24,19613.14
T0000572,C00016,M0003,Groceries,2025-11-05,446.66
T0000573,C00016,M0115,Healthcare,2024-12-02,16085.85
T0000574,C00016,M0066,Electronics,2024-08-06,46186.89
T0000575,C00016,M0006,Groceries,2024-12-22,241.8
T0000576,C00016,M0063,Electronics,2024-11-01,17911.57
T0000577,C00016,M0005,Groceries,2025-10-13,1458.42
T0000578,C00017,M0149,Online Shopping,2024-10-28,13058.46
T0000579,C00017,M0055,Travel,2024-07-24,18056.27
T0000580,C00017,M0137,Online Shopping,2024-10-13,15737.35
T0000581,C00017,M0146,Online Shopping,2024-04-25,7402.48
T0000582,C00017,M0115,Healthcare,2025-10-10,17901.6
T0000583,C00017,M0065,Electronics,2025-08-19,52100.81
T0000584,C00017,M0040,Fuel,2025-03-17,1903.13
T0000585,C00017,M0121,Entertainment,2024-11-14,546.34
T0000586,C00017,M0018,Dining,2024-12-21,2456.57
T0000587,C00017,M0138,Online Shopping,2025-11-04,6768.58
T0000588,C00017,M0092,Bills & Utilities,2024-08-31,347.28
T0000589,C00017,M0119,Healthcare,2024-06-27,12468.81
T0000590,C00017,M0065,Electronics,2025-10-11,13924.94
T0000591,C00017,M0031,Fuel,2025-06-10,537.59
T0000592,C00017,M0008,Groceries,2024-09-16,532.24
T0000593,C00017,M0005,Groceries,2024-02-15,1009.48
T0000594,C00017,M0129,Entertainment,2024-12-26,2685.44
T0000595,C00017,M0124,Entertainment,2024-10-18,1406.78
T0000596,C00017,M0033,Fuel,2024-06-17,685.43
T0000597,C00017,M0046,Travel,2025-10-10,31465.75
T0000598,C00017,M0097,Bills & Utilities,2024-09-03,7316.01
T0000599,C00017,M0104,Bills & Utilities,2024-12-29,5608.99
T0000600,C00017,M0088,Fashion,2025-04-14,10427.74
T0000601,C00017,M0018,Dining,2025-01-14,2189.59
T0000602,C00017,M0009,Groceries,2024-10-07,2539.5
T0000603,C00017,M0130,Entertainment,2024-03-18,2010.11
T0000604,C00017,M0100,Bills & Utilities,2025-06-02,6685.08
T0000605,C00017,M0099,Bills & Utilities,2025-10-01,5376.72
T0000606,C00017,M0107,Healthcare,2024-07-01,13418.82
T0000607,C00017,M0009,Groceries,2025-01-25,1357.91
T0000608,C00017,M0006,Groceries,2025-12-15,1120.53
T0000609,C00017,M0139,Online Shopping,2024-01-02,6669.13
T0000610,C00017,M0092,Bills & Utilities,2024-10-13,4835.59
T0000611,C00018,M0135,Entertainment,2024-03-02,1669.43
T0000612,C00018,M0007,Groceries,2025-11-07,1871.95
T0000613,C00018,M0147,Online Shopping,2024-02-07,13593.87
T0000614,C00018,M0046,Travel,2024-09-07,27096.13
T0000615,C00018,M0099,Bills & Utilities,2024-11-10,3286.22
T0000616,C00018,M0019,Dining,2024-05-18,1174.73
T0000617,C00018,M0061,Electronics,2025-11-20,50709.1
T0000618,C00018,M0005,Groceries,2024-11-26,1728.18
T0000619,C00018,M0124,Entertainment,2025-06-08,488.83
T0000620,C00018,M0055,Travel,2024-07-17,32429.02
T0000621,C00018,M0133,Entertainment,2024-09-12,2450.6
T0000622,C00018,M0006,Groceries,2025-11-10,458.72
T0000623,C00018,M0105,Bills & Utilities,2025-05-16,7636.71
T0000624,C00018,M0140,Online Shopping,2024-12-30,16279.67
T0000625,C00018,M0053,Travel,2024-07-03,10793.85
T0000626,C00018,M0114,Healthcare,2025-01-26,19712.78
T0000627,C00018,M0064,Electronics,2025-11-14,55290.82
T0000628,C00018,M0050,Travel,2024-03-28,18799.15
T0000629,C00018,M0012,Groceries,2024-09-14,2461.16
T0000630,C00018,M0049,Travel,2024-10-01,33844.19
T0000631,C00018,M0040,Fuel,2024-03-21,1619.22
T0000632,C00018,M0020,Dining,2024-10-01,950.1
T0000633,C00018,M0132,Entertainment,2024-10-04,2475.64
T0000634,C00018,M0115,Healthcare,2025-02-13,4155.55
T0000635,C00018,M0039,Fuel,2024-05-05,1002.77
T0000636,C00018,M0024,Dining,2025-05-08,2221.57
T0000637,C00018,M0001,Groceries,2024-02-04,2902.98
T0000638,C00019,M0131,Entertainment,2024-11-08,2620.15
T0000639,C00019,M0046,Travel,2024-10-17,26778.5
T0000640,C00019,M0092,Bills & Utilities,2025-04-19,901.54
T0000641,C00019,M0004,Groceries,2024-11-19,997.12
T0000642,C00019,M0069,Electronics,2025-08-16,59046.63
T0000643,C00019,M0139,Online Shopping,2025-01-29,4487.14
T0000644,C00019,M0086,Fashion,2025-03-02,9397.17
T0000645,C00019,M0139,Online Shopping,2025-06-15,19777.69
T0000646,C00019,M0021,Dining,2025-12-09,2169.04
T0000647,C00019,M0116,Healthcare,2025-01-10,8443.47
T0000648,C00019,M0040,Fuel,2024-07-10,3122.02
T0000649,C00019,M0024,Dining,2025-05-16,1182.69
T0000650,C00019,M0045,Fuel,2024-01-22,1130.68
T0000651,C00019,M0100,Bills & Utilities,2024-08-15,6299.36
T0000652,C00019,M0124,Entertainment,2024-04-04,1432.37
T0000653,C00019,M0091,Bills & Utilities,2025-04-28,798.48
T0000654,C00019,M0069,Electronics,2025-11-11,7441.01
T0000655,C00019,M0070,Electronics,2025-02-11,25810.11
T0000656,C00019,M0066,Electronics,2025-05-17,59305.93
T0000657,C00019,M0039,Fuel,2025-10-14,1757.47
T0000658,C00019,M0051,Travel,2024-12-12,30846.53
T0000659,C00019,M0101,Bills & Utilities,2024-03-04,4641.41
T0000660,C00019,M0056,Travel,2025-12-08,4944.07
T0000661,C00019,M0090,Fashion,2024-09-18,7052.81
T0000662,C00019,M0043,Fuel,2024-08-27,1956.66
T0000663,C00019,M0059,Travel,2024-08-03,3576.68
T0000664,C00019,M0059,Travel,2025-05-03,31228.28
T0000665,C00019,M0142,Online Shopping,2025-08-16,8457.3
T0000666,C00019,M0147,Online Shopping,2025-03-31,15419.54
T0000667,C00019,M0076,Fashion,2025-02-11,6107.37
T0000668,C00019,M0005,Groceries,2024-07-19,932.62
T0000669,C00019,M0150,Online Shopping,2025-03-23,15672.4
T0000670,C00019,M0108,Healthcare,2025-10-12,14731.35
T0000671,C00019,M0031,Fuel,2025-07-25,1499.64
T0000672,C00020,M0123,Entertainment,2024-11-15,2890.48
T0000673,C00020,M0016,Dining,2025-10-03,1667.31
T0000674,C00020,M0134,Entertainment,2024-09-12,2930.28
T0000675,C00020,M0024,Dining,2025-09-21,1818.39
T0000676,C00020,M0005,Groceries,2024-01-12,263.34
T0000677,C00020,M0018,Dining,2024-05-26,732.48
T0000678,C00020,M0092,Bills & Utilities,2025-03-20,3698.81
T0000679,C00020,M0131,Entertainment,2025-06-20,2392.18
T0000680,C00020,M0006,Groceries,2025-08-23,396.93
T0000681,C00020,M0071,Electronics,2024-12-23,25096.87
T0000682,C00020,M0072,Electronics,2024-05-30,22487.49
T0000683,C00020,M0017,Dining,2025-07-10,369.95
T0000684,C00020,M0068,Electronics,2025-12-30,41391.17
T0000685,C00020,M0080,Fashion,2025-09-14,2226.87
T0000686,C00020,M0017,Dining,2025-07-30,734.48
T0000687,C00020,M0080,Fashion,2024-02-11,9545.21
T0000688,C00020,M0067,Electronics,2024-11-01,3340.02
T0000689,C00020,M0047,Travel,2024-04-05,13960.45
T0000690,C00020,M0101,Bills & Utilities,2025-12-11,2834.1
T0000691,C00020,M0071,Electronics,2024-04-15,57250.71
T0000692,C00020,M0091,Bills & Utilities,2025-12-24,335.59
T0000693,C00020,M0049,Travel,2024-08-10,16486.94
T0000694,C00020,M0097,Bills & Utilities,2025-04-14,3405.49
T0000695,C00020,M0114,Healthcare,2025-05-23,2013.48
T0000696,C00020,M0138,Online Shopping,2025-05-17,12402.67
T0000697,C00021,M0133,Entertainment,2024-09-28,2425.93
T0000698,C00021,M0131,Entertainment,2024-05-20,2390.62
T0000699,C00021,M0009,Groceries,2025-12-14,2742.03
T0000700,C00021,M0058,Travel,2025-09-20,13466.79
T0000701,C00021,M0126,Entertainment,2024-03-25,2567.01
T0000702,C00021,M0061,Electronics,2025-02-28,45866.93
T0000703,C00021,M0025,Dining,2025-09-17,1401.69
T0000704,C00021,M0026,Dining,2024-11-01,1937.28
T0000705,C00021,M0096,Bills & Utilities,2025-03-22,3592.22
T0000706,C00021,M0002,Groceries,2025-03-24,2669.92
T0000707,C00021,M0086,Fashion,2024-02-12,12374.15
T0000708,C00021,M0074,Electronics,2024-03-11,44468.88
T0000709,C00021,M0055,Travel,2025-12-20,35724.44
T0000710,C00021,M0001,Groceries,2025-05-31,271.21
T0000711,C00021,M0006,Groceries,2024-10-15,2540.58
T0000712,C00021,M0086,Fashion,2025-01-08,5339.73
T0000713,C00021,M0112,Healthcare,2025-07-26,17574.96
T0000714,C00021,M0104,Bills & Utilities,2024-04-27,1386.31
T0000715,C00021,M0018,Dining,2024-12-22,1375.18
T0000716,C00021,M0033,Fuel,2025-06-12,3814.81
T0000717,C00021,M0077,Fashion,2025-01-24,11808.86
T0000718,C00021,M0072,Electronics,2025-08-05,50288.28
T0000719,C00021,M0082,Fashion,2024-02-24,7468.47
T0000720,C00021,M0130,Entertainment,2024-08-27,265.46
T0000721,C00021,M0107,Healthcare,2024-10-08,1969.96
T0000722,C00021,M0120,Healthcare,2024-11-24,1129.92
T0000723,C00021,M0134,Entertainment,2025-07-20,1123.01
T0000724,C00021,M0036,Fuel,2024-10-10,1232.65
T0000725,C00022,M0066,Electronics,2024-11-22,54848.85
T0000726,C00022,M0084,Fashion,2025-09-02,3897.81
T0000727,C00022,M0005,Groceries,2025-08-31,1140.71
T0000728,C00022,M0017,Dining,2025-06-14,1344.98
T0000729,C00022,M0017,Dining,2024-03-06,189.26
T0000730,C00022,M0057,Travel,2025-05-28,10195.2
T0000731,C00022,M0110,Healthcare,2024-07-23,10254.59
T0000732,C00022,M0120,Healthcare,2025-10-19,6417.43
T0000733,C00022,M0006,Groceries,2025-02-01,2616.78
T0000734,C00022,M0110,Healthcare,2025-11-02,14208.25
T0000735,C00022,M0001,Groceries,2025-06-24,1462.29
T0000736,C00022,M0028,Dining,2024-01-22,867.01
T0000737,C00022,M0028,Dining,2024-11-24,1241.02
T0000738,C00022,M0090,Fashion,2024-03-17,14698.89
T0000739,C00022,M0052,Travel,2025-05-21,22424.55
T0000740,C00022,M0021,Dining,2025-12-07,173.17
T0000741,C00022,M0011,Groceries,2025-06-19,663.6
T0000742,C00022,M0007,Groceries,2024-12-20,2435.28
T0000743,C00022,M0075,Electronics,2024-07-30,45511.19
T0000744,C00022,M0100,Bills & Utilities,2025-01-01,6581.96
T0000745,C00022,M0115,Healthcare,2024-06-20,15909.34
T0000746,C00022,M0090,Fashion,2024-10-24,14095.98
T0000747,C00022,M0050,Travel,2024-03-23,14807.58
T0000748,C00022,M0140,Online Shopping,2025-10-30,18321.82
T0000749,C00022,M0029,Dining,2024-03-17,180.72
T0000750,C00022,M0129,Entertainment,2024-06-20,2574.3
T0000751,C00022,M0105,Bills & Utilities,2025-07-06,7489.86
T0000752,C00022,M0059,Travel,2024-05-20,10002.18
T0000753,C00022,M0121,Entertainment,2025-02-15,521.43
T0000754,C00022,M0146,Online Shopping,2024-06-01,9614.58
T0000755,C00022,M0022,Dining,2024-07-01,1862.59
T0000756,C00022,M0068,Electronics,2024-12-25,46208.1
T0000757,C00022,M0045,Fuel,2024-06-25,3935.73
T0000758,C00022,M0088,Fashion,2025-07-01,14083.2
T0000759,C00022,M0109,Healthcare,2025-06-19,5456.34
T0000760,C00023,M0129,Entertainment,2024-12-08,2439.34
T0000761,C00023,M0117,Healthcare,2025-03-29,17301.26
T0000762,C00023,M0039,Fuel,2024-06-04,2659.69
T0000763,C00023,M0013,Groceries,2025-06-20,1845.59
T0000764,C00023,M0068,Electronics,2024-10-30,46435.05
T0000765,C00023,M0115,Healthcare,2024-10-01,3030.83
T0000766,C00023,M0097,Bills & Utilities,2024-11-02,3643.35
T0000767,C00023,M0025,Dining,2025-09-23,1673.94
T0000768,C00023,M0121,Entertainment,2024-05-23,1379.14
T0000769,C00023,M0128,Entertainment,2025-03-21,1313.42
T0000770,C00023,M0032,Fuel,2024-01-15,2326.35
T0000771,C00023,M0150,Online Shopping,2024-05-21,18268.64
T0000772,C00023,M0119,Healthcare,2024-01-22,19412.03
T0000773,C00023,M0021,Dining,2025-12-26,1613.99
T0000774,C00023,M0148,Online Shopping,2024-02-05,19731.84
T0000775,C00023,M0060,Travel,2025-05-03,22360.11
T0000776,C00023,M0011,Groceries,2024-10-22,2994.85
T0000777,C00023,M0142,Online Shopping,2025-09-28,7391.42
T0000778,C00023,M0107,Healthcare,2025-01-15,5936.58
T0000779,C00023,M0130,Entertainment,2024-09-28,2005.15
T0000780,C00023,M0056,Travel,2024-01-20,29298.84
T0000781,C00023,M0131,Entertainment,2024-11-14,1016.89
T0000782,C00023,M0008,Groceries,2024-09-19,757.91
T0000783,C00023,M0113,Healthcare,2024-09-25,9668.39
T0000784,C00023,M0074,Electronics,2024-10-07,45103.5
T0000785,C00023,M0054,Travel,2024-05-13,24446.07
T0000786,C00023,M0068,Electronics,2025-08-15,25427.65
T0000787,C00023,M0143,Online Shopping,2025-03-21,422.53
T0000788,C00023,M0148,Online Shopping,2025-04-15,6345.93
T0000789,C00023,M0040,Fuel,2025-06-19,2664.1
T0000790,C00023,M0069,Electronics,2024-02-21,51410.8
T0000791,C00024,M0070,Electronics,2025-02-11,39443.96
T0000792,C00024,M0075,Electronics,2024-02-01,45732.8
T0000793,C00024,M0015,Groceries,2024-12-27,1421.78
T0000794,C00024,M0016,Dining,2025-10-17,2395.3
T0000795,C00024,M0053,Travel,2024-11-22,32273.02
T0000796,C00024,M0064,Electronics,2024-01-11,50831.78
T0000797,C00024,M0007,Groceries,2025-06-08,2680.53
T0000798,C00024,M0025,Dining,2024-10-31,1963.19
T0000799,C00024,M0116,Healthcare,2024-08-18,11993.84
T0000800,C00024,M0101,Bills & Utilities,2025-02-06,6512.45
T0000801,C00024,M0137,Online Shopping,2025-07-25,12918.72
T0000802,C00024,M0012,Groceries,2025-03-17,1577.98
T0000803,C00024,M0082,Fashion,2024-08-15,11258.52
T0000804,C00024,M0051,Travel,2025-11-12,19421.14
T0000805,C00024,M0005,Groceries,2024-08-12,2888.16
T0000806,C00024,M0123,Entertainment,2025-06-14,2549.86
T0000807,C00024,M0094,Bills & Utilities,2025-08-28,7802.22
T0000808,C00024,M0092,Bills & Utilities,2025-01-20,4811.72
T0000809,C00024,M0023,Dining,2024-05-04,795.98
T0000810,C00024,M0038,Fuel,2024-08-12,800.2
T0000811,C00024,M0071,Electronics,2024-12-05,55373.4
T0000812,C00024,M0055,Travel,2024-01-08,3286.09
T0000813,C00024,M0110,Healthcare,2024-05-08,4044.75
T0000814,C00024,M0067,Electronics,2024-03-07,2415.38
T0000815,C00024,M0021,Dining,2024-12-10,873.08
T0000816,C00024,M0093,Bills & Utilities,2025-01-23,5720.36
T0000817,C00024,M0116,Healthcare,2025-01-28,8025.49
T0000818,C00024,M0040,Fuel,2025-12-06,1296.16
T0000819,C00024,M0147,Online Shopping,2025-02-19,3441.58
T0000820,C00024,M0141,Online Shopping,2025-09-24,15914.69
T0000821,C00024,M0032,Fuel,2024-02-21,786.38
T0000822,C00025,M0134,Entertainment,2024-11-12,2793.82
T0000823,C00025,M0087,Fashion,2025-05-27,6488.89
T0000824,C00025,M0030,Dining,2025-07-26,1420.23
T0000825,C00025,M0006,Groceries,2024-07-16,1091.12
T0000826,C00025,M0138,Online Shopping,2024-05-08,16378.77
T0000827,C00025,M0134,Entertainment,2024-12-05,1642.04
T0000828,C00025,M0030,Dining,2025-06-13,1921.8
T0000829,C00025,M0005,Groceries,2024-05-16,2571.39
T0000830,C00025,M0075,Electronics,2024-08-12,14635.8
T0000831,C00025,M0032,Fuel,2024-11-28,2727.56
T0000832,C00025,M0138,Online Shopping,2025-04-20,15456.87
T0000833,C00025,M0135,Entertainment,2024-12-06,2324.42
T0000834,C00025,M0004,Groceries,2025-03-13,1932.14
T0000835,C00025,M0113,Healthcare,2025-11-06,12226.38
T0000836,C00025,M0042,Fuel,2024-09-13,3564.42
T0000837,C00025,M0009,Groceries,2025-08-04,1613.66
T0000838,C00025,M0037,Fuel,2025-01-25,663.66
T0000839,C00025,M0011,Groceries,2025-02-21,427.34
T0000840,C00025,M0121,Entertainment,2025-01-16,2974.93
T0000841,C00025,M0112,Healthcare,2025-11-27,13984.11
T0000842,C00025,M0001,Groceries,2025-06-30,2433.58
T0000843,C00025,M0096,Bills & Utilities,2024-06-16,4835.11
T0000844,C00025,M0028,Dining,2025-03-26,1956.47
T0000845,C00025,M0041,Fuel,2025-08-05,2523.62
T0000846,C00025,M0040,Fuel,2024-06-20,3709.58
T0000847,C00025,M0021,Dining,2024-08-05,542.77
T0000848,C00025,M0141,Online Shopping,2025-07-15,6546.1
T0000849,C00025,M0099,Bills & Utilities,2025-08-16,827.43
T0000850,C00025,M0092,Bills & Utilities,2024-08-31,5970.59
T0000851,C00025,M0070,Electronics,2024-01-20,21692.29
T0000852,C00025,M0082,Fashion,2025-05-02,7210.64
T0000853,C00025,M0118,Healthcare,2024-07-30,13988.07
T0000854,C00025,M0075,Electronics,2025-10-14,26988.42
T0000855,C00025,M0037,Fuel,2025-01-03,2276.08
T0000856,C00025,M0051,Travel,2024-05-08,16543.44
T0000857,C00025,M0032,Fuel,2024-02-06,3547.43
T0000858,C00025,M0133,Entertainment,2024-08-18,965.34
T0000859,C00025,M0143,Online Shopping,2024-09-25,2547.11
T0000860,C00025,M0144,Online Shopping,2024-09-01,19660.22
T0000861,C00026,M0046,Travel,2024-07-10,21555.29
T0000862,C00026,M0042,Fuel,2024-07-31,3080.98
T0000863,C00026,M0075,Electronics,2024-03-03,16033.25
T0000864,C00026,M0073,Electronics,2025-08-02,53830.67
T0000865,C00026,M0123,Entertainment,2024-12-21,2440.19
T0000866,C00026,M0088,Fashion,2025-08-01,9022.02
T0000867,C00026,M0093,Bills & Utilities,2025-01-20,5882.35
T0000868,C00026,M0002,Groceries,2024-08-23,1912.61
